Pulse Number	Voltage (V)	Measurements (Ù)	Model (Ù)	VTEAM (Ù)
1465	-1.3	4950.398926	4920.52743632478	4924.0795517669
1466	-1.3	4947.501953	4920.34613628002	4923.93684018709
1467	-1.3	4951.168457	4920.16519060602	4923.79444059769
1468	-1.3	4953.217773	4919.98459800725	4923.65235172266
1469	-1.3	4953.614746	4919.80435719531	4923.51057229359
1470	-1.3	4948.152832	4919.62446688879	4923.36910104961
1471	-1.3	4952.399902	4919.44492581328	4923.22793673735
1472	-1.3	4949.387207	4919.26573270129	4923.08707811088
1473	-1.3	4951.208984	4919.08688629221	4922.94652393166
1474	-1.3	4949.509766	4918.90838533224	4922.80627296847
1475	-1.3	4951.227051	4918.7302285744	4922.66632399735
1476	-1.3	4947.694336	4918.55241477839	4922.52667580155
1477	-1.3	4945.075195	4918.37494271062	4922.38732717147
1478	-1.3	4947.137207	4918.19781114413	4922.24827690464
1479	-1.3	4951.299316	4918.02101885854	4922.10952380559
1480	-1.3	4947.744141	4917.84456464001	4921.97106668587
1481	-1.3	4950.283203	4917.6684472812	4921.83290436396
1482	-1.3	4947.327148	4917.49266558121	4921.69503566522
1483	-1.3	4948.058105	4917.31721834554	4921.55745942184
1484	-1.3	4949.710938	4917.14210438605	4921.4201744728
1485	-1.3	4947.141602	4916.96732252089	4921.2831796638
1486	-1.3	4953.78125	4916.7928715745	4921.14647384722
1487	-1.3	4953.483398	4916.61875037753	4921.01005588205
1488	-1.3	4948.089844	4916.4449577668	4920.87392463387
1489	-1.3	4947.552734	4916.27149258529	4920.73807897479
1490	-1.3	4943.916016	4916.09835368204	4920.60251778338
1491	-1.3	4944.682129	4915.92553991215	4920.46723994466
1492	-1.3	4943.661621	4915.75305013673	4920.33224434999
1493	-1.3	4946.763184	4915.58088322285	4920.19752989711
1494	-1.3	4948.745605	4915.4090380435	4920.06309549002
1495	-1.3	4946.922852	4915.23751347755	4919.92894003894
1496	-1.3	4944.207031	4915.06630840972	4919.79506246031
1497	-1.3	4941.861816	4914.89542173052	4919.6614616767
1498	-1.3	4943.952148	4914.72485233622	4919.52813661677
1499	-1.3	4943.028809	4914.55459912881	4919.39508621526
1500	1.8	5014.336426	4919.87564578373	4919.26230941289
1501	1.8	5017.467285	4924.9765545453	4921.43941320295
1502	1.8	5027.445801	4929.87481876624	4923.60419427975
1503	1.8	5034.160645	4934.5859260724	4925.756732737
1504	1.8	5045.143066	4939.12365372296	4927.89710836145
1505	1.8	5055.17627	4943.50031154228	4930.02540062695
1506	1.8	5070.116699	4947.7269431885	4932.14168868881
1507	1.8	5078.699707	4951.81349407085	4934.24605137831
1508	1.8	5082.840332	4955.76895230137	4936.33856719745
1509	1.8	5082.427246	4959.60146774446	4938.41931431386
1510	1.8	5093.858398	4963.31845312714	4940.48837055687
1511	1.8	5096.256836	4966.92667033072	4942.54581340918
1512	1.8	5101.230469	4970.43230442222	4944.59172000786
1513	1.8	5093.437012	4973.84102745971	4946.62616713638
1514	1.8	5092.54248	4977.15805369465	4948.64923122145
1515	1.8	5101.225098	4980.38818755426	4950.66098832906
1516	1.8	5106.850586	4983.53586549242	4952.66151416073
1517	1.8	5108.035156	4986.60519264195	4954.65088404998
1518	1.8	5115.150391	4989.5999749984	4956.62917295883
1519	1.8	5109.333008	4992.52374779582	4958.59645547466
1520	1.8	5110.565918	4995.37980060355	4960.55280580704
1521	1.8	5122.021484	4998.1711995663	4962.49829778488
1522	1.8	5128.738281	5000.90080719242	4964.43300485363
1523	1.8	5137.944336	5003.57129999408	4966.35700007269
1524	1.8	5118.265137	5006.18518426727	4968.27035611295
1525	1.8	5130.252441	5008.74481021934	4970.17314525445
1526	1.8	5119.719238	5011.252384667	4972.06543938425
1527	1.8	5131.398438	5013.70998247562	4973.9473099944
1528	1.8	5121.188477	5016.11955686717	4975.81882818002
1529	1.8	5129.587402	5018.48294874691	4977.68006463756
1530	1.8	5126.274902	5020.80189515947	4979.53108966318
1531	1.8	5129.194336	5023.07803695159	4981.37197315126
1532	1.8	5120.442383	5025.3129257488	4983.202784593
1533	1.8	5117.477539	5027.50803030693	4985.02359307519
1534	1.8	5119.594727	5029.66474231623	4986.83446727907
1535	1.8	5133.040039	5031.78438169454	4988.63547547932
1536	1.8	5130.547363	5033.86820143926	4990.42668554315
1537	1.8	5133.102051	5035.9173920817	4992.20816492952
1538	1.8	5131.916992	5037.93308576608	4993.97998068843
1539	1.8	5142.11377	5039.91636000603	4995.74219946037
1540	1.8	5132.697266	5041.8682411493	4997.49488747583
1541	1.8	5135.852051	5043.7897075616	4999.23811055489
1542	1.8	5144.222656	5045.68169257338	5000.971934107
1543	1.8	5142.507812	5047.54508720039	5002.69642313073
1544	1.8	5150.63623	5049.38074266858	5004.4116422137
1545	1.8	5144.976562	5051.18947274372	5006.11765553257
1546	1.8	5144.914551	5052.9720558976	5007.81452685314
1547	1.8	5130.890625	5054.72923732474	5009.50231953044
1548	1.8	5137.19043	5056.46173080786	5011.18109650906
1549	1.8	5133.241211	5058.17022045872	5012.85092032341
1550	1.8	5133.36377	5059.85536234488	5014.51185309816
1551	1.8	5136.293457	5061.51778599735	5016.16395654869
1552	1.8	5130.174316	5063.15809582419	5017.80729198161
1553	1.8	5135.481934	5064.77687242827	5019.44192029546
1554	1.8	5136.818848	5066.37467384558	5021.06790198129
1555	1.8	5133.991211	5067.95203669553	5022.68529712348
1556	1.8	5133.281738	5069.50947726296	5024.29416540055
1557	1.8	5135.46875	5071.04749251702	5025.89456608598
1558	1.8	5126.441406	5072.56656105867	5027.48655804921
1559	1.8	5135.964844	5074.06714401624	5029.0701997566
1560	1.8	5136.681152	5075.54968588436	5030.64554927246
1561	1.8	5141.490723	5077.0146153185	5032.21266426021
1562	1.8	5140.312988	5078.46234587474	5033.77160198346
1563	1.8	5155.896484	5079.8932767107	5035.32241930728
1564	1.8	5146.679199	5081.30779325014	5036.86517269942
1565	1.8	5150.482422	5082.7062678021	5038.39991823159
1566	1.8	5135.47998	5084.08906014918	5039.92671158086
1567	1.8	5148.586914	5085.45651810704	5041.445608031
1568	1.8	5139.278809	5086.80897804557	5042.95666247392
1569	1.8	5153.598145	5088.1467653869	5044.45992941116
1570	1.8	5147.370117	5089.47019507416	5045.95546295537
1571	1.8	5146.166016	5090.77957202019	5047.44331683188
1572	1.8	5151.6875	5092.07519152551	5048.92354438026
1573	1.8	5143.557617	5093.35733967809	5050.39619855595
1574	1.8	5152.879883	5094.62629373613	5051.8613319319
1575	1.8	5146.411621	5095.88232248429	5053.31899670026
1576	1.8	5157.706543	5097.12568657546	5054.76924467407
1577	1.8	5146.691895	5098.35663885893	5056.21212728902
1578	1.8	5150.200195	5099.57542468545	5057.64769560519
1579	1.8	5150.841309	5100.78228220197	5059.07600030887
1580	1.8	5153.725586	5101.97744262977	5060.49709171435
1581	1.8	5154.253418	5103.16113053373	5061.91101976578
1582	1.8	5146.987305	5104.3335640722	5063.31783403904
1583	1.8	5150.341309	5105.49495523832	5064.71758374357
1584	1.8	5143.623535	5106.6455100934	5066.11031772434
1585	1.8	5155.086914	5107.78542898303	5067.49608446376
1586	1.8	5156.820312	5108.91490674754	5068.87493208357
1587	1.8	5152.393066	5110.03413292088	5070.24690834687
1588	1.8	5160.833496	5111.14329192462	5071.61206066005
1589	1.8	5145.259277	5112.24256324713	5072.97043607479
1590	1.8	5157.941895	5113.33212161803	5074.32208129007
1591	1.8	5156.217773	5114.41213717783	5075.66704265418
1592	1.8	5155.549805	5115.48277563439	5077.00536616677
1593	1.8	5155.600586	5116.5441984155	5078.33709748086
1594	1.8	5163.653809	5117.59656281794	5079.66228190492
1595	1.8	5170.15332	5118.64002214439	5080.9809644049
1596	1.8	5161.51709	5119.67472583847	5082.29318960636
1597	1.8	5158.236328	5120.70081961219	5083.59900179647
1598	1.8	5156.333984	5121.71844557202	5084.89844492617
1599	1.8	5161.864258	5122.7277423341	5086.19156261221
1600	1.8	5156.205078	5123.72884513755	5087.47839813929
1601	1.8	5171.574219	5124.7218859561	5088.75899446215
1602	1.8	5165.76709	5125.70699359961	5090.03339420765
1603	1.8	5163.422363	5126.68429381441	5091.30163967694
1604	1.8	5160.768555	5127.65390938237	5092.56377284755
1605	1.8	5165.135254	5128.61596021071	5093.81983537548
1606	1.8	5165.741211	5129.57056342189	5095.06986859739
1607	1.8	5162.199707	5130.51783343833	5096.31391353266
1608	1.8	5171.9375	5131.45788206735	5097.55201088556
1609	1.8	5163.085449	5132.39081857771	5098.78420104733
1610	1.8	5165.314453	5133.31674977585	5100.01052409837
1611	1.8	5160.719727	5134.2357800819	5101.2310198103
1612	1.8	5161.709961	5135.14801159766	5102.44572764812
1613	1.8	5161.476562	5136.05354417565	5103.65468677234
1614	1.8	5163.653809	5136.95247548376	5104.85793604106
1615	1.8	5167.34082	5137.84490107108	5106.05551401214
1616	1.8	5172.375977	5138.73091442623	5107.24745894529
1617	1.8	5168.307129	5139.61060703624	5108.43380880415
1618	1.8	5169.910645	5140.48406844563	5109.61460125848
1619	1.8	5167.572266	5141.35138630869	5110.78987368617
1620	1.8	5171.250977	5142.21264644227	5111.95966317544
1621	1.8	5167.933594	5143.06793287913	5113.12400652683
1622	1.8	5175.415039	5143.91732791475	5114.28294025539
1623	1.8	5170.023926	5144.76091215566	5115.43650059268
1624	1.8	5169.304688	5145.59876456451	5116.58472348893
1625	1.8	5173.772461	5146.43096250686	5117.72764461503
1626	1.8	5166.42334	5147.2575817916	5118.86529936468
1627	1.8	5181.00293	5148.07869671248	5119.99772285637
1628	1.8	5184.991211	5148.89438009046	5121.12494993552
1629	1.8	5172.908203	5149.70470331014	5122.24701517644
1630	1.8	5177.724121	5150.50973635804	5123.36395288444
1631	1.8	5179.629395	5151.30954785811	5124.4757970978
1632	1.8	5173.966309	5152.10420510912	5125.58258158985
1633	1.8	5168.785156	5152.89377411632	5126.68433987096
1634	1.8	5176.904785	5153.6783196244	5127.78110519052
1635	1.8	5175.066895	5154.45790515157	5128.872910539
1636	1.8	5178.440918	5155.23259301817	5129.95978864987
1637	1.8	5180.773926	5156.00244437661	5131.04177200166
1638	1.8	5178.931641	5156.76751924248	5132.11889281983
1639	1.8	5171.229492	5157.52787652049	5133.19118307885
1640	1.8	5178.413086	5158.28357403236	5134.25867450404
1641	1.8	5175.755371	5159.03466854254	5135.32139857359
1642	1.8	5179.149902	5159.78121578592	5136.37938652049
1643	1.8	5184.778809	5160.52327049047	5137.43266933438
1644	1.8	5180.666992	5161.2608864014	5138.48127776357
1645	1.8	5175.609375	5161.99411630655	5139.52524231685
1646	1.8	5179.47168	5162.72301205701	5140.56459326544
1647	1.8	5184.416016	5163.44762458977	5141.59936064487
1648	1.8	5176.918457	5164.16800394846	5142.6295742568
1649	1.8	5176.015137	5164.88419930609	5143.65526367096
1650	1.8	5180.447266	5165.59625898316	5144.67645822694
1651	1.8	5178.620605	5166.30423046722	5145.69318703605
1652	1.8	5176.75293	5167.00816043393	5146.70547898315
1653	1.8	5187.874023	5167.70809476344	5147.71336272847
1654	1.8	5189.602539	5168.40407855906	5148.71686670943
1655	1.8	5187.646484	5169.09615616405	5149.71601914241
1656	1.8	5187.9375	5169.7843711805	5150.71084802454
1657	1.8	5182.526367	5170.46876648387	5151.70138113549
1658	1.8	5184.882812	5171.14938423903	5152.68764603924
1659	1.8	5178.916504	5171.82626591777	5153.66967008578
1660	1.8	5183.816406	5172.49945231203	5154.64748041292
1661	1.8	5189.259766	5173.1689835487	5155.62110394798
1662	1.8	5191.309082	5173.8348991058	5156.59056740948
1663	1.8	5189.92627	5174.49723782462	5157.55589730893
1664	1.8	5193.838867	5175.15603792389	5158.51711995244
1665	1.8	5186.666016	5175.81133701245	5159.47426144243
1666	1.8	5187.753906	5176.46317210395	5160.42734767934
1667	1.8	5182.354492	5177.11157962752	5161.37640436324
1668	1.8	5179.560547	5177.75659544006	5162.32145699548
1669	1.8	5181.249023	5178.39825483992	5163.26253088037
1670	1.8	5182.627441	5179.03659257667	5164.19965112677
1671	1.8	5188.006348	5179.671642863	5165.13284264972
1672	1.8	5185.974121	5180.30343938514	5166.06213017202
1673	1.8	5187.953613	5180.93201531537	5166.98753822586
1674	1.8	5201.875488	5181.55740332065	5167.90909115435
1675	1.8	5196.551758	5182.17963557286	5168.82681311313
1676	1.8	5195.438965	5182.79874376046	5169.74072807191
1677	1.8	5191.211426	5183.41475909645	5170.65085981602
1678	1.8	5188.430664	5184.02771232776	5171.55723194793
1679	1.8	5185.806152	5184.63763374626	5172.45986788879
1680	1.8	5186.345215	5185.24455319596	5173.35879087992
1681	1.8	5192.808105	5185.84850008237	5174.25402398434
1682	1.8	5194.424316	5186.44950338048	5175.14559008823
1683	1.8	5197.393066	5187.0475916448	5176.03351190242
1684	1.8	5192.964355	5187.64279301582	5176.91781196383
1685	1.8	5190.227539	5188.23513522791	5177.79851263698
1686	1.8	5193.255371	5188.82464561882	5178.67563611539
1687	1.8	5190.495117	5189.4113511355	5179.549204423
1688	1.8	5206.346191	5189.99527834213	5180.41923941562
1689	1.8	5201.950684	5190.57645342673	5181.28576278235
1690	1.8	5205.316895	5191.15490220985	5182.14879604694
1691	1.8	5204.864258	5191.73065014985	5183.00836056919
1692	1.8	5207.647949	5192.30372234962	5183.86447754635
1693	1.8	5213.662598	5192.87414356473	5184.71716801445
1694	1.8	5207.184082	5193.44193820827	5185.56645284969
1695	1.8	5214.446289	5194.00713035763	5186.41235276974
1696	1.8	5206.824707	5194.56974376012	5187.25488833513
1697	1.8	5205.473633	5195.12980184053	5188.09407995051
1698	1.8	5199.871094	5195.68732770541	5188.92994786601
1699	1.8	5205.986816	5196.24234414877	5189.76251217852
1700	1.8	5204.155273	5196.79487365927	5190.59179283297
1701	1.8	5205.118652	5197.34493842408	5191.41780962363
1702	1.8	5205.568359	5197.8925603348	5192.24058219537
1703	1.8	5205.446289	5198.43776099214	5193.06013004492
1704	1.8	5206.666992	5198.98056171258	5193.87647252212
1705	1.8	5204.665527	5199.52098353183	5194.68962883115
1706	1.8	5207.501953	5200.05904720972	5195.49961803176
1707	1.8	5210.779297	5200.59477323652	5196.30645904049
1708	1.8	5215.557617	5201.12818183612	5197.11017063189
1709	1.8	5217.063477	5201.65929297056	5197.91077143968
1710	1.8	5201.84668	5202.18812634606	5198.70827995798
1711	1.8	5207.704102	5202.7147014159	5199.50271454248
1712	1.8	5211.480469	5203.2390373852	5200.29409341156
1713	1.8	5210.382324	5203.76115321463	5201.08243464751
1714	1.8	5225.627441	5204.28106762602	5201.86775619764
1715	1.8	5216.827637	5204.79879910491	5202.65007587544
1716	1.8	5215.024902	5205.31436590447	5203.42941136168
1717	1.8	5218.754883	5205.82778605084	5204.20578020557
1718	1.8	5212.646484	5206.33907734547	5204.97919982581
1719	1.8	5212.418457	5206.84825736928	5205.74968751174
1720	1.8	5210.291992	5207.35534348583	5206.51726042444
1721	1.8	5231.839355	5207.86035284628	5207.28193559775
1722	1.8	5224.053711	5208.36330239148	5208.04372993938
1723	1.8	5217.448242	5208.86420885534	5208.80266023198
1724	1.8	5221.703613	5209.36308876963	5209.55874313419
1725	1.8	5222.14502	5209.85995846579	5210.31199518166
1726	1.8	5209.153809	5210.35483407865	5211.06243278811
1727	1.8	5220.964355	5210.8477315491	5211.81007224634
1728	1.8	5215.599121	5211.33866662855	5212.55492972927
1729	1.8	5209.562012	5211.82765488056	5213.29702129091
1730	1.8	5210.90625	5212.31471168383	5214.0363628674
1731	1.8	5213.741211	5212.79985223645	5214.77297027798
1732	1.8	5213.700195	5213.28309155738	5215.50685922598
1733	1.8	5216.492676	5213.76444448969	5216.23804529979
1734	1.8	5211.461914	5214.24392570287	5216.96654397381
1735	1.8	5218.143066	5214.72154969685	5217.69237060943
1736	1.8	5218.749023	5215.19733080325	5218.41554045599
1737	1.8	5213.340332	5215.67128318801	5219.13606865167
1738	1.8	5217.071777	5216.14342085525	5219.85397022448
1739	1.8	5221.894531	5216.61375764839	5220.56926009312
1740	1.8	5229.883301	5217.08230725261	5221.28195306797
1741	1.8	5228.794434	5217.54908319855	5221.99206385194
1742	1.8	5227.273926	5218.01409886336	5222.69960704138
1743	1.8	5230.791992	5218.47736747339	5223.40459712701
1744	1.8	5232.51709	5218.93890210608	5224.10704849474
1745	1.8	5239.75293	5219.39871569341	5224.8069754266
1746	1.8	5245.196289	5219.85682102281	5225.50439210158
1747	1.8	5234.729004	5220.31323073931	5226.1993125965
1748	1.8	5245.887695	5220.76795734888	5226.89175088687
1749	1.8	5236.053223	5221.22101321923	5227.5817208477
1750	1.8	5236.762695	5221.67241058226	5228.2692362544
1751	1.8	5241.59375	5222.12216153559	5228.95431078356
1752	1.8	5235.258301	5222.57027804581	5229.63695801376
1753	1.8	5229.38623	5223.01677194908	5230.31719142646
1754	1.8	5231.226562	5223.46165495306	5230.99502440674
1755	1.8	5233.20459	5223.90493863996	5231.6704702441
1756	1.8	5242.114258	5224.34663446714	5232.34354213333
1757	1.8	5234.824707	5224.78675376925	5233.01425317519
1758	1.8	5234.389648	5225.22530775961	5233.68261637729
1759	1.8	5248.833496	5225.66230753315	5234.34864465477
1760	1.8	5236.932129	5226.09776406685	5235.01235083116
1761	1.8	5241.589355	5226.53168822138	5235.67374763907
1762	1.8	5245.621582	5226.96409074399	5236.33284772096
1763	1.8	5256.295898	5227.39498226886	5236.9896636299
1764	1.8	5256.003906	5227.82437331908	5237.64420783031
1765	1.8	5251.217285	5228.25227430779	5238.29649269866
1766	1.8	5257.884766	5228.67869554089	5238.94653052425
1767	1.8	5250.12207	5229.10364721734	5239.59433350987
1768	1.8	5253.501953	5229.52713943064	5240.23991377255
1769	1.8	5242.85498	5229.94918217143	5240.88328334428
1770	1.8	5252.678711	5230.36978532771	5241.52445417265
1771	1.8	5252.498535	5230.78895868667	5242.16343812163
1772	1.8	5253.63916	5231.20671193562	5242.80024697218
1773	1.8	5244.033691	5231.62305466453	5243.43489242297
1774	1.8	5251.615234	5232.03799636618	5244.06738609106
1775	1.8	5246.914062	5232.45154643744	5244.69773951253
1776	1.8	5255.229004	5232.86371418174	5245.32596414322
1777	1.8	5253.587891	5233.27450880912	5245.95207135929
1778	1.8	5261.586426	5233.68393943792	5246.57607245797
1779	1.8	5260.905273	5234.09201509554	5247.19797865812
1780	1.8	5249.770996	5234.49874472082	5247.81780110093
1781	1.8	5257.363281	5234.90413716406	5248.43555085053
1782	1.8	5253.168945	5235.30820118819	5249.05123889461
1783	1.8	5251.699219	5235.71094547103	5249.66487614508
1784	1.8	5256.395996	5236.11237860526	5250.27647343864
1785	1.8	5255.505371	5236.51250909955	5250.88604153743
1786	1.8	5258.503418	5236.91134538075	5251.4935911296
1787	1.8	5253.671387	5237.30889579385	5252.09913282998
1788	1.8	5255.305664	5237.70516860336	5252.70267718057
1789	1.8	5257.432617	5238.10017199403	5253.30423465124
1790	1.8	5251.293457	5238.49391407292	5253.90381564023
1791	1.8	5250.239746	5238.88640286932	5254.50143047478
1792	1.8	5259.694824	5239.27764633573	5255.09708941169
1793	1.8	5246.44873	5239.6676523499	5255.6908026379
1794	1.8	5256.290039	5240.05642871475	5256.28258027101
1795	1.8	5255.004883	5240.4439831596	5256.87243235992
1796	1.8	5264.793945	5240.83032334075	5257.46036888529
1797	1.8	5257.697266	5241.2154568435	5258.04639976018
1798	1.8	5254.724609	5241.59939118193	5258.63053483052
1799	1.8	5255.602051	5241.98213379982	5259.21278387571
