Pulse Number	Voltage (V)	Measurements (Ù)	Model (Ù)	VTEAM (Ù)
1529	-0.7	15348.125977	15064.4025544773	15507.9744125743
1530	-0.7	14808.206055	15040.2534261947	15477.4947837281
1531	-0.7	14914.147461	15016.8136051562	15447.5092392461
1532	-0.7	14589.077148	14994.0438931305	15418.0063850882
1533	-0.7	14696.529297	14971.9082527745	15388.9751279114
1534	-0.7	14828.754883	14950.3734767698	15360.4046676506
1535	-0.7	14475.047852	14929.4088990138	15332.28449028
1536	-0.7	14627.708008	14908.9861417811	15304.6043606719
1537	-0.7	14675.063477	14889.0788934617	15277.354315272
1538	-0.7	14700.399414	14869.6627128539	15250.5246551418
1539	-0.7	14139.537109	14850.7148559011	15224.105939068
1540	-0.7	14540.516602	14832.2141221152	15198.0889766398
1541	-0.7	14477.203125	14814.1407179947	15172.4648215635
1542	-0.7	14277.540039	14796.476135209	15147.2247650662
1543	-0.7	14691.522461	14779.2030416901	15122.360329457
1544	-0.7	14707.31543	14762.3051876397	15097.8632616863
1545	-0.7	14499.525391	14745.7673068391	15073.7255273299
1546	-0.7	14550.283203	14729.5750488515	15049.9393043388
1547	-0.7	14568.53125	14713.7149039882	15026.496977218
1548	-0.7	14807.607422	14698.1741389005	15003.3911311874
1549	-0.7	14172.332031	14682.9407382263	14980.6145466274
1550	-0.7	14720.764648	14668.0033515372	14958.1601933985
1551	-0.7	14331.180664	14653.3512452594	14936.0212256385
1552	-0.7	14684.455078	14638.9742587046	14914.1909764286
1553	-0.7	14473.959961	14624.8627640296	14892.662952719
1554	-0.7	14343.416992	14611.0076299915	14871.4308303655
1555	-0.7	14241.429688	14597.4001873001	14850.4884493194
1556	-0.7	14603.651367	14584.0321989636	14829.8298088611
1557	-0.7	14755.504883	14570.8958317645	14809.4490630764
1558	-0.7	14682.076172	14557.9836302363	14789.3405164774
1559	-0.7	14062.485352	14545.2884927716	14769.4986195536
1560	-0.7	14585.126953	14532.8036496191	14749.9179646436
1561	-0.7	14296.616211	14520.5226423999	14730.5932819005
1562	-0.7	14644.40332	14508.4393054198	14711.5194352901
1563	-0.7	14294.954102	14496.5477482136	14692.6914186897
1564	-0.7	14438.689453	14484.8423393884	14674.1043522785
1565	-0.7	14485.429688	14473.3176916654	14655.7534788547
1566	-0.7	14621.660156	14461.9686479648	14637.6341602636
1567	-0.7	14619.792969	14450.790268476	14619.7418741063
1568	-0.7	14580.884766	14439.7778186337	14602.0722103702
1569	-0.7	14802.197266	14428.926757854	14584.6208681844
1570	-0.7	14635.192383	14418.2327291519	14567.3836527444
1571	-0.7	14230.058594	14407.6915493377	14550.3564723476
1572	-0.7	14539.363281	14397.2991998622	14533.5353353546
1573	-0.7	14682.43457	14387.0518183553	14516.9163474058
1574	-0.7	14493.366211	14376.9456905976	14500.4957087027
1575	-0.7	14296.500977	14366.9772430348	14484.2697112834
1576	-0.7	14263.439453	14357.1430357782	14468.2347364529
1577	-0.7	14448.193359	14347.439756014	14452.387252272
1578	-0.7	14207.966797	14337.8642118222	14436.7238111402
1579	-0.7	14463.523438	14328.413326364	14421.2410473701
1580	-0.7	14220.581055	14319.084132426	14405.9356750154
1581	-0.7	14315.227539	14309.8737672425	14390.8044855368
1582	-0.7	14400.032227	14300.7794677241	14375.8443457183
1583	-0.7	14488.963867	14291.798565735	14361.05219555
1584	-0.7	14005.981445	14282.9284839571	14346.4250462685
1585	-0.7	13968.928711	14274.1667317046	14331.9599782886
1586	-0.7	14354.256836	14265.5109011519	14317.6541394117
1587	-0.7	14186.935547	14256.958663666	14303.5047429209
1588	-0.7	14370.37793	14248.5077663652	14289.5090658102
1589	-0.7	14309.696289	14240.1560288842	14275.6644470523
1590	-0.7	13820.058594	14231.9013402976	14261.9682859329
1591	-0.7	14150.9375	14223.7416561764	14248.418040378
1592	-0.7	14535.553711	14215.6749958414	14235.0112254041
1593	-0.7	14198.349609	14207.699439758	14221.745411628
1594	-0.7	13831.90918	14199.8131270277	14208.6182236951
1595	-0.7	14107.963867	14192.0142529974	14195.6273388814
1596	-0.7	14313.254883	14184.3010670669	14182.7704857231
1597	-0.7	13976.760742	14176.6718705187	14170.0454426311
1598	-0.7	14154.158203	14169.1250144943	14157.4500365362
1599	-0.7	13983.704102	14161.6588980632	14144.9821416932
1600	-0.7	14404.898438	14154.2719663914	14132.6396784014
1601	-0.7	14405.143555	14146.9627089556	14120.420611764
1602	-0.7	14273.072266	14139.7296583125	14108.3229506011
1603	-0.7	13883.574219	14132.5713873079	14096.3447462774
1604	-0.7	14457.047852	14125.4865087233	14084.4840915794
1605	-0.7	14415.438477	14118.4736734563	14072.7391196876
1606	-0.7	13887.44043	14111.5315691191	14061.1080031289
1607	-0.7	14506.658203	14104.6589187513	14049.5889527723
1608	-0.7	14096.921875	14097.854479502	14038.1802168414
1609	-0.7	14439.717773	14091.1170414787	14026.8800800043
1610	-0.7	14245.779297	14084.4454265623	14015.6868624171
1611	-0.7	14155.011719	14077.8384873116	14004.5989188443
1612	-0.7	14181.796875	14071.2951059069	13993.6146377914
1613	-0.7	14033.993164	14064.8141931399	13982.7324406742
1614	-0.7	14211.672852	14058.3946874891	13971.9507809551
1615	-0.7	13935.060547	14052.0355540666	13961.2681434296
1616	-0.7	13932.910156	14045.7357838341	13950.6830433734
1617	-0.7	13677.240234	14039.4943927561	13940.1940258388
1618	-0.7	13964.462891	14033.3104209251	13929.7996649039
1619	-0.7	13929.760742	14027.1829318277	13919.4985630082
1620	-0.7	13911.670898	14021.111011568	13909.2893501878
1621	-0.7	13490.211914	14015.093768137	13899.1706834833
1622	-0.7	14075.106445	14009.130330734	13889.1412462465
1623	-0.7	13886.120117	14003.2198490953	13879.1997475183
1624	-0.7	13787.202148	13997.3614928517	13869.3449214162
1625	-0.7	13745.870117	13991.5544509147	13859.5755265457
1626	-0.7	13900.566406	13985.7979308829	13849.8903453894
1627	-0.7	13734.756836	13980.0911584731	13840.288183763
1628	-0.7	13901.410156	13974.4333769781	13830.7678702968
1629	-0.7	13753.089844	13968.8238467199	13821.3282558396
1630	-0.7	13744.193359	13963.2618445549	13811.9682129706
1631	-0.7	13756.680664	13957.7466633974	13802.6866355135
1632	-0.7	13839.476562	13952.2776117351	13793.4824380239
1633	-0.7	13489.388672	13946.8540131572	13784.3545552826
1634	-0.7	13724.490234	13941.4752059544	13775.3019418881
1635	-0.7	13805.285156	13936.1405426703	13766.3235717739
1636	-0.7	13518.746094	13930.8493897029	13757.4184377393
1637	-0.7	13835.84375	13925.601126911	13748.5855510774
1638	-0.7	13265.9375	13920.3951472362	13739.8239411282
1639	-0.7	13758.458008	13915.2308563373	13731.1326548532
1640	-0.7	13424.789062	13910.1076722372	13722.510756468
1641	-0.7	13712.954102	13905.0250249883	13713.9573270466
1642	-0.7	13298.683594	13899.9823563327	13705.4714641461
1643	-0.7	13935.163086	13894.9791193777	13697.0522814324
1644	-0.7	13534.433594	13890.014778318	13688.6989083502
1645	-0.7	13796.904297	13885.0888081167	13680.4104897493
1646	-0.7	13786.854492	13880.2006942215	13672.1861855555
1647	-0.7	13762.490234	13875.3499322903	13664.0251704415
1648	-0.7	13690.947266	13870.5360279268	13655.9266335145
1649	-0.7	13794.538086	13865.7584963998	13647.8897779688
1650	-0.7	13468.374023	13861.0168624242	13639.9138208417
1651	-0.7	13791.508789	13856.3106598969	13631.9979926564
1652	-0.7	13613.637695	13851.6394316665	13624.1415371664
1653	-0.7	13923.257812	13847.0027293056	13616.3437110654
1654	-0.7	13870.72168	13842.4001128902	13608.6037837118
1655	-0.7	13864.723633	13837.8311507865	13600.9210368523
1656	-0.7	13549.389648	13833.295419443	13593.2947643854
1657	-0.7	13639.353516	13828.7925031912	13585.7242720814
1658	-0.7	13543.56543	13824.3219979501	13578.2088773419
1659	-0.7	13282.850586	13819.8834992904	13570.7479089577
1660	-0.7	13749.080078	13815.4766140484	13563.3407068797
1661	-0.7	13356.724609	13811.1009562003	13555.9866219645
1662	-0.7	13550.842773	13806.7561466899	13548.6850157656
1663	-0.7	13425.84668	13802.4418132674	13541.4352603366
1664	-0.7	13566.75293	13798.1575903075	13534.2367379703
1665	-0.7	13324.631836	13793.9031186824	13527.0888410129
1666	-0.7	13052.662109	13789.6780455894	13519.9909716833
1667	-0.7	13178.262695	13785.4820244183	13512.942541827
1668	-0.7	13487.613281	13781.3147145724	13505.942972746
1669	-0.7	13288.883789	13777.175781374	13498.9916950229
1670	-0.7	13072.959961	13773.0648959093	13492.0881483208
1671	-0.7	13120.273438	13768.9817348823	13485.2317811805
1672	-0.7	13088.785156	13764.9259805164	13478.4220508884
1673	-0.7	13271.157227	13760.8973204091	13471.6584232808
1674	-0.7	13178.12207	13756.8954474223	13464.9403725623
1675	-0.7	13095.978516	13752.9200595463	13458.2673811624
1676	-0.7	13088.365234	13748.9708598173	13451.6389395678
1677	-0.7	13501.280273	13745.0475561751	13445.0545461652
1678	-0.7	13485.542969	13741.1498613681	13438.5137070814
1679	-0.7	13527.513672	13737.277492858	13432.0159360545
1680	-0.7	13322.540039	13733.4301727035	13425.5607542659
1681	-0.7	13379.483398	13729.6076274658	13419.1476902052
1682	-0.7	13248.416016	13725.8095881119	13412.7762795298
1683	-0.7	13150.892578	13722.0357899204	13406.4460649354
1684	-0.7	13229.978516	13718.2859723896	13400.1565959956
1685	-0.7	13099.576172	13714.559879153	13393.9074290785
1686	-0.7	13335.18457	13710.8572578751	13387.6981271722
1687	-0.7	13459.792969	13707.1778601933	13381.5282597868
1688	-0.7	13296.733398	13703.5214416201	13375.3974028261
1689	-0.7	13496.802734	13699.8877614533	13369.3051384682
1690	-0.7	13392.701172	13696.2765827212	13363.2510550428
1691	-0.7	13189.540039	13692.6876720904	13357.2347469363
1692	-0.7	13312.900391	13689.1207997954	13351.2558144612
1693	-0.7	13185.125977	13685.5757395664	13345.3138637536
1694	-0.7	13078.753906	13682.0522685585	13339.4085066663
1695	-0.7	12950.640625	13678.5501672834	13333.5393606713
1696	-0.7	13238.628906	13675.0692195419	13327.7060487385
1697	-0.7	13045.331055	13671.6092123587	13321.9081992487
1698	-0.7	13025.870117	13668.1699363207	13316.1454459148
1699	-0.7	12825.325195	13664.7511843044	13310.4174276486
1700	-0.7	13164.351562	13661.3527526299	13304.7237884862
1701	-0.7	13258.580078	13657.974440599	13299.0641775147
1702	-0.7	12977.896484	13654.6160504223	13293.438248746
1703	-0.7	13212.738281	13651.2773871858	13287.8456610478
1704	-0.7	13257.331055	13647.9582587812	13282.2860780695
1705	-0.7	12884.236328	13644.6584758578	13276.7591681461
1706	-0.7	13256.606445	13641.3778517569	13271.2646041982
1707	-0.7	13190.772461	13638.1162024831	13265.8020636876
1708	-0.7	12887.069336	13634.8733466419	13260.37122852
1709	-0.7	13176.143555	13631.6491053845	13254.9717849566
1710	-0.7	13241.658203	13628.4433023709	13249.603423556
1711	-0.7	12791.984375	13625.2557637196	13244.2658390943
1712	-0.7	12926.780273	13622.0863179587	13238.9587304927
1713	-0.7	13277.1875	13618.934795992	13233.6818007409
1714	-0.7	13411.279297	13615.801031045	13228.4347568499
1715	-0.7	12984.274414	13612.684858626	13223.2173097446
1716	-0.7	13036.933594	13609.5861164845	13218.0291742367
1717	-0.7	13423.635742	13606.5046445709	13212.8700689365
1718	-0.7	13391.842773	13603.4402850004	13207.7397161999
1719	-0.7	12977.670898	13600.3928819998	13202.637842044
1720	-0.7	13259.675781	13597.3622818915	13197.5641761239
1721	-0.7	13282.634766	13594.3483330448	13192.518451634
1722	-0.7	13192.007812	13591.3508858307	13187.5004052707
1723	-0.7	12729.650391	13588.3697926517	13182.5097771696
1724	-0.7	13332.194336	13585.4049077566	13177.5463108479
1725	-0.7	12795.526367	13582.4560873477	13172.6097531444
1726	-0.7	12852.689453	13579.5231895018	13167.6998541802
1727	-0.7	12879.571289	13576.6060741373	13162.8163672895
1728	-0.7	13131.054688	13573.7046029829	13157.9590489727
1729	-0.7	13194.208984	13570.8186395463	13153.1276588448
1730	-0.7	12727.557617	13567.9480490842	13148.3219595902
1731	-0.7	12878.921875	13565.092698572	13143.5417168981
1732	-0.7	12767.550781	13562.2524566752	13138.7866994242
1733	-0.7	12696.060547	13559.4271937205	13134.056678758
1734	-0.7	12939.944336	13556.6167816683	13129.3514293466
1735	-0.7	12802.94043	13553.8210940851	13124.6707284636
1736	-0.7	12721.790039	13551.04000612	13120.0143561793
1737	-0.7	12761.866211	13548.2733944743	13115.382095287
1738	-0.7	13125.056641	13545.5211373664	13110.7737312745
1739	-0.7	13062.828125	13542.7831145286	13106.189052292
1740	-0.7	12699.477539	13540.0592071711	13101.6278491004
1741	-0.7	13390.59375	13537.3492979486	13097.089915016
1742	-0.7	13069.086914	13534.6532709554	13092.5750458996
1743	-0.7	12950.727539	13531.9710116894	13088.083040103
1744	-0.7	12747.614258	13529.3024070337	13083.6136984206
1745	-0.7	12991.828125	13526.6473452353	13079.166824066
1746	-0.7	12976.113281	13524.0057158728	13074.7422226305
1747	-0.7	12738.708984	13521.3774098563	13070.3397020461
1748	-0.7	13067.943359	13518.7623193817	13065.9590725457
1749	-0.7	13204.797852	13516.1603379315	13061.6001466462
1750	-0.7	13270.881836	13513.5713602427	13057.2627390816
1751	-0.7	13010.018555	13510.9952822902	13052.946666802
1752	-0.7	13187.34375	13508.4320012672	13048.6517489214
1753	-0.7	13350.884766	13505.8814155693	13044.3778066945
1754	-0.7	13104.665039	13503.3434247644	13040.1246634664
1755	-0.7	12929.104492	13500.8179295947	13035.8921446735
1756	-0.7	12985.118164	13498.3048319384	13031.6800777798
1757	-0.7	13162.303711	13495.8040348014	13027.4882922659
1758	-0.7	12883.186523	13493.3154423049	13023.316619594
1759	-0.7	13136.086914	13490.838959661	13019.1648931787
1760	-0.7	13274.823242	13488.3744931583	13015.0329483541
1761	-0.7	12997.620117	13485.9219501456	13010.9206223588
1762	-0.7	13084.734375	13483.4812390193	13006.827754299
1763	-0.7	12892.645508	13481.0522691961	13002.7541851087
1764	-0.7	13044.604492	13478.6349511149	12998.6997575487
1765	-0.7	13283.273438	13476.2291962128	12994.6643161676
1766	-0.7	13115.696289	13473.8349169025	12990.6477072668
1767	-0.7	12948.204102	13471.452026574	12986.6497788845
1768	-0.7	13108.708008	13469.0804395702	12982.6703807832
1769	-0.7	13218.024414	13466.7200711738	12978.7093643993
1770	-0.7	12895.301758	13464.3708375954	12974.7665828326
1771	-0.7	12663.357422	13462.0326559617	12970.8418908344
1772	-0.7	13201.705078	13459.7054442925	12966.9351447596
1773	-0.7	13247.405273	13457.3891215028	12963.0462025562
1774	-0.7	12927.404297	13455.0836073796	12959.1749237513
1775	-0.7	13166.369141	13452.7888225751	12955.3211694204
1776	-0.7	13085.369141	13450.5046885835	12951.4848021535
1777	-0.7	13093.161133	13448.2311277446	12947.6656860587
1778	-0.7	13047.813477	13445.9680632217	12943.8636867282
1779	-0.7	12832.375977	13443.7154189923	12940.0786712103
1780	-0.7	12754.344727	13441.473119837	12936.3105080007
1781	-0.7	13169.050781	13439.2410913278	12932.5590670192
1782	-0.7	13209.777344	13437.0192598173	12928.8242195891
1783	-0.7	12924.000977	13434.8075524279	12925.1058384148
1784	-0.7	12899.511719	13432.6058970407	12921.4037975785
1785	-0.7	12822.135742	13430.4142222911	12917.7179724935
1786	-0.7	13066.527344	13428.2324575416	12914.0482399137
1787	-0.7	13124.319336	13426.0605328881	12910.3944778998
1788	-0.7	12818.920898	13423.8983791447	12906.7565658095
1789	-0.7	12858.445312	13421.745927834	12903.1343842643
1790	-0.7	12686.052734	13419.6031111792	12899.5278151595
1791	-0.7	13120.196289	13417.4698620859	12895.9367416202
1792	-0.7	13136.749023	13415.3461141466	12892.3610480003
1793	-0.7	12921.81543	13413.2318016222	12888.8006198622
1794	-0.7	12699.298828	13411.126859436	12885.2553439605
1795	-0.7	13211.083008	13409.0312231628	12881.7251082228
1796	-0.7	13304.679688	13406.9448290224	12878.209801745
1797	-0.7	12867.626953	13404.8676138724	12874.7093147687
1798	-0.7	12997.081055	13402.7995151908	12871.2235386548
1799	-0.7	12888.922852	13400.7404710817	12867.7523658913
1800	-0.7	12797.291992	13398.6904202595	12864.2956900669
1801	-0.7	12739.539062	13396.649302035	12860.8534058499
1802	-0.7	13093.951172	13394.6170563206	12857.4254089811
1803	-0.7	13151.96582	13392.5936236136	12854.0115962711
1804	-0.7	12917.978516	13390.5789449911	12850.6118655641
1805	-0.7	13021.132812	13388.5729621021	12847.2261157361
1806	-0.7	12890.412109	13386.5756171604	12843.8542466919
1807	-0.7	12815.709961	13384.586852937	12840.4961593307
1808	-0.7	12774.144531	13382.6066127537	12837.1517555439
1809	-0.7	12674.246094	13380.6348404751	12833.8209382094
1810	-0.7	12783.337891	13378.6714805024	12830.5036111723
1811	-0.7	12931.124023	13376.7164777665	12827.1996792217
1812	-0.7	12807.848633	13374.7697777209	12823.9090481002
1813	-0.7	13188.321289	13372.8313263355	12820.6316244808
1814	-0.7	12540.356445	13370.9010700901	12817.3673159488
1815	-0.7	12725.033203	13368.9789559677	12814.1160310001
1816	-0.7	12900.056641	13367.0649314485	12810.8776790271
1817	-0.7	12947.814453	13365.1589445036	12807.6521703069
1818	-0.7	12677.333984	13363.260943589	12804.439415987
1819	-0.7	12712.702148	13361.3708776394	12801.2393280882
1820	-0.7	13081.058594	13359.4886960626	12798.0518194698
1821	-0.7	13050.46875	13357.6143487334	12794.8768038432
1822	-0.7	12674.638672	13355.747785988	12791.7141957478
1823	-0.7	12554.911133	13353.8889586184	12788.5639105471
1824	-0.7	12696.074219	13352.0378179132	12785.4258644062
1825	-0.7	12906.076172	13350.1943155124	12782.299974304
1826	-0.7	12987.348633	13348.3584035423	12779.1861580012
1827	-0.7	12736.943359	13346.5300345632	12776.0843340434
1828	-0.7	12920.476562	13344.7091615641	12772.9944217483
1829	-0.7	12962.927734	13342.8957379576	12769.9163411965
1830	-0.7	12727.720703	13341.0897175753	12766.850013219
1831	-0.7	13104.849609	13339.2910546619	12763.795359398
1832	-0.7	12996.668945	13337.499703873	12760.7523020509
1833	-0.7	13118.5625	13335.7156202619	12757.7207642126
1834	-0.7	12702.234375	13333.9387592872	12754.7006696453
1835	-0.7	12991.100586	13332.1690767997	12751.6919428211
1836	-0.7	12681.775391	13330.4065290399	12748.6945089066
1837	-0.7	12643.358398	13328.6510726335	12745.7082937611
1838	-0.7	12800.25293	13326.9026645869	12742.7332239382
1839	-0.7	12865.537109	13325.1612622825	12739.7692266581
1840	-0.7	12732.414062	13323.4268234748	12736.8162298099
1841	-0.7	12687.955078	13321.6993062857	12733.8741619526
1842	-0.7	12787.410156	13319.9786692004	12730.9429522885
1843	-0.7	12676.170898	13318.2648710632	12728.0225306657
1844	-0.7	12838.8125	13316.5578710734	12725.1128275756
1845	-0.7	12864.233398	13314.8576287812	12722.2137741405
1846	-0.7	12970.055664	13313.1641040838	12719.3253020962
1847	-0.7	12684.297852	13311.4772572264	12716.4473438256
1848	-0.7	12987.009766	13309.7970487833	12713.5798322536
1849	-0.7	12849.845703	13308.1234396685	12710.7227009682
1850	-0.7	12684.160156	13306.4563911279	12707.875884129
1851	-0.7	12479.168945	13304.7958647349	12705.03931649
1852	-0.7	12810.18457	13303.1418223872	12702.2129333862
1853	-0.7	12849.410156	13301.4942263045	12699.3966707214
1854	-0.7	12939.583008	13299.8530390179	12696.5904649675
1855	-0.7	13014.768555	13298.2182233773	12693.7942531669
1856	-0.7	12883.929688	13296.5897425408	12691.0079729084
1857	-0.7	12792.250977	13294.9675599725	12688.2315623296
1858	-0.7	12850.755859	13293.3516394398	12685.4649601202
1859	-0.7	12737.40918	13291.7419450104	12682.7081054973
1860	-0.7	12709.438477	13290.1384410469	12679.9609382091
1861	-0.7	12508.341797	13288.5410922059	12677.2233985343
1862	-0.7	12788.848633	13286.9498634338	12674.4954272703
1863	-0.7	12785.176758	13285.3647199638	12671.7769657192
1864	-0.7	12904.316406	13283.7856273128	12669.0679556992
1865	-0.7	12893.407227	13282.2125512785	12666.3683395301
1866	-0.7	12863.560547	13280.6454579374	12663.6780600223
1867	-0.7	12903.331055	13279.0843136358	12660.9970604801
1868	-0.7	12800.368164	13277.5290849967	12658.3252846931
1869	-0.7	12791.749023	13275.9797389117	12655.6626769307
1870	-0.7	12807.532227	13274.4362425331	12653.0091819347
1871	-0.7	12935.803711	13272.8985632833	12650.3647449249
1872	-0.7	12710.273438	13271.3666688378	12647.7293115742
1873	-0.7	12748.672852	13269.8405271347	12645.1028280236
1874	-0.7	12437.5625	13268.3201063654	12642.4852408658
1875	-0.7	12384.78125	13266.8053749731	12639.8764971457
1876	-0.7	12758.412109	13265.2963016504	12637.2765443447
1877	-0.7	12813.552734	13263.7928553367	12634.6853303953
1878	-0.7	12879.50293	13262.2950052158	12632.1028036568
1879	-0.7	12806.572266	13260.8027207128	12629.5289129219
1880	-0.7	12406.392578	13259.3159714922	12626.9636074093
1881	-0.7	12518.84668	13257.8347274551	12624.4068367589
1882	-0.7	12538.072266	13256.3589587367	12621.858551025
1883	-0.7	12637.035156	13254.8886357041	12619.3187006799
1884	-0.7	12631.936523	13253.4237289538	12616.7872366039
1885	-0.7	12848.299805	13251.9642093093	12614.2641100729
1886	-0.7	12667.116211	13250.5100478187	12611.7492727707
1887	-0.7	12833.253906	13249.0612157527	12609.2426767763
1888	-0.7	12656.155273	13247.6176846021	12606.7442745546
1889	-0.7	12661.5	13246.1794260755	12604.2540189576
1890	-0.7	12813.135742	13244.7464120973	12601.7718632283
1891	-0.7	12460.604492	13243.3186148054	12599.2977609809
1892	-0.7	12402.276367	13241.8960065492	12596.8316662048
1893	-0.7	12565.833008	13240.4785598871	12594.3735332683
1894	-0.7	12593.178711	13239.0662475847	12591.9233168994
1895	-0.7	12306.428711	13237.6590426128	12589.4809721898
1896	-0.7	12600.201172	13236.2569181451	12587.0464545961
1897	-0.7	12365.178711	13234.8598475563	12584.619719931
1898	-0.7	12574.975586	13233.4678044207	12582.2007243521
1899	-0.7	12723.980469	13232.0807625085	12579.7894243736
1900	-0.7	12656.266602	13230.6986957853	12577.3857768549
1901	-0.7	12738.689453	13229.3215784101	12574.9897389922
1902	-0.7	12685.181641	13227.9493847332	12572.6012683224
1903	-0.7	12559.417969	13226.5820892939	12570.2203227177
1904	-0.7	12973.460938	13225.2196668194	12567.8468603814
1905	-0.7	12805.616211	13223.8620922225	12565.4808398427
1906	-0.7	12668.191406	13222.5093405997	12563.1222199629
1907	-0.7	12797.293945	13221.1613872296	12560.7709599152
1908	-0.7	12596.225586	13219.8182075714	12558.4270191985
1909	-0.7	12502.698242	13218.4797772624	12556.0903576243
1910	-0.7	12741.038086	13217.1460721173	12553.7609353187
1911	-0.7	12922.926758	13215.8170681254	12551.4387127092
1912	-0.7	12758.758789	13214.4927414498	12549.1236505392
1913	-0.7	12719.741211	13213.1730684254	12546.8157098471
1914	-0.7	12630.3125	13211.8580255571	12544.5148519741
1915	-0.7	12795.557617	13210.5475895184	12542.2210385578
1916	-0.7	12827.581055	13209.2417371497	12539.9342315299
1917	-0.7	12656.670898	13207.9404454569	12537.6543931106
1918	-0.7	12687.378906	13206.6436916095	12535.3814858133
1919	-0.7	12770.211914	13205.3514529393	12533.1154724365
1920	-0.7	12759.542969	13204.0637069388	12530.8563160541
1921	-0.7	12633.869141	13202.7804312597	12528.603980027
1922	-0.7	12686.524414	13201.5016037115	12526.3584279933
1923	-0.7	12639.969727	13200.2272022596	12524.1196238603
1924	-0.7	12507.581055	13198.9572050246	12521.8875318075
1925	-0.7	13057.743164	13197.6915902802	12519.6621162902
1926	-0.7	12964.742188	13196.4303364518	12517.4433420233
1927	-0.7	12949.15332	13195.1734221157	12515.2311739857
1928	-0.7	12918.426758	13193.9208264116	12513.0255774245
1929	-0.7	12770.646484	13192.6725277958	12510.8265178387
1930	-0.7	12733.988281	13191.4285052876	12508.6339609838
1931	-0.7	12900.729492	13190.1887380515	12506.4478728739
1932	-0.7	12817.547852	13188.9532053954	12504.2682197745
1933	-0.7	12690.581055	13187.7218867696	12502.0949681934
1934	-0.7	12887.086914	13186.4947617657	12499.928084892
1935	-0.7	12769.137695	13185.2718101149	12497.7675368763
1936	-0.7	12643.03125	13184.053011687	12495.6132913895
1937	-0.7	12456.393555	13182.8383464904	12493.4653159173
1938	-0.7	12523.338867	13181.6277946655	12491.3235781827
1939	-0.7	12552.642578	13180.4213364915	12489.1880461442
1940	-0.7	12882.337891	13179.2189523798	12487.058687991
1941	-0.7	12669.678711	13178.0206228744	12484.9354721504
1942	-0.7	12537.180664	13176.8263286503	12482.818367269
1943	-0.7	12324.245117	13175.6360505126	12480.7073422272
1944	-0.7	12804.152344	13174.4497693958	12478.6023661276
1945	-0.7	12818.515625	13173.267466361	12476.5034082973
1946	-0.7	12855.263672	13172.0891225965	12474.4104382774
1947	-0.7	12648.62793	13170.914719416	12472.3234258363
1948	-0.7	12692.263672	13169.744238259	12470.2423409517
1949	-0.7	12203.458008	13168.577660684	12468.1671538184
1950	-0.7	12844.585938	13167.4149683761	12466.0978348434
1951	-0.7	12612.206055	13166.2561431397	12464.0343546439
1952	-0.7	12643.861328	13165.1011668996	12461.9766840439
1953	-0.7	12412.191406	13163.9500216995	12459.924794078
1954	-0.7	12783.463867	13162.8026897011	12457.8786559859
1955	-0.7	12783.498047	13161.6591531827	12455.8382412033
1956	-0.7	12642.938477	13160.5193945389	12453.8035213738
1957	-0.7	12887.364258	13159.3833962791	12451.7744683398
1958	-0.7	12545.552734	13158.2511410265	12449.7510541372
1959	-0.7	12411.472656	13157.1226115174	12447.7332509974
1960	-0.7	12405.436523	13155.9977906011	12445.721031352
1961	-0.7	12422.616211	13154.8766612344	12443.7143678184
1962	-0.7	12376.995117	13153.7592064877	12441.7132332045
1963	-0.7	12456.649414	13152.6454095394	12439.7176005131
1964	-0.7	12517.822266	13151.5352536758	12437.7274429278
1965	-0.7	12827.524414	13150.4287222908	12435.7427338175
1966	-0.7	12704.371094	13149.3257988845	12433.7634467392
1967	-0.7	12773.522461	13148.2264670624	12431.7895554295
1968	-0.7	12661.193359	13147.1307105345	12429.8210338057
1969	-0.7	12739.292969	13146.0385131145	12427.857855964
1970	-0.7	12742.318359	13144.949858719	12425.8999961799
1971	-0.7	12605.776367	13143.8647313664	12423.9474289003
1972	-0.7	12416.853516	13142.7831151762	12422.0001287487
1973	-0.7	12626.722656	13141.7049943681	12420.0580705209
1974	-0.7	12713.813477	13140.6303532613	12418.121229184
1975	-0.7	12779.952148	13139.5591762733	12416.1895798728
1976	-0.7	12791.549805	13138.4914479197	12414.2630978963
1977	-0.7	12667.817383	13137.4271528126	12412.3417587218
1978	-0.7	12593.444336	13136.3662756606	12410.4255379883
1979	-0.7	12645.522461	13135.3088012674	12408.5144114964
1980	-0.7	12583.581055	13134.2547145314	12406.6083552112
1981	-0.7	12738.022461	13133.2040004446	12404.7073452526
1982	-0.7	12742.887695	13132.1566440919	12402.8113579083
1983	-0.7	12801.310547	13131.1126306507	12400.9203696181
1984	-0.7	12389.542969	13130.0719453898	12399.0343569808
1985	-0.7	12712.995117	13129.0345736686	12397.1532967506
1986	-0.7	12758.84375	13128.0005009364	12395.2771658358
1987	-0.7	12694.612305	13126.9697127322	12393.4059412958
1988	-0.7	12623.551758	13125.942194683	12391.5396003456
1989	-0.7	12830.806641	13124.9179325038	12389.67812035
1990	-0.7	12840.688477	13123.8969119969	12387.8214788175
1991	-0.7	12802.143555	13122.8791190508	12385.9696534098
1992	-0.7	12752.896484	13121.8645396396	12384.1226219353
1993	-0.7	12588.076172	13120.8531598226	12382.2803623436
1994	-0.7	12438.868164	13119.8449657435	12380.4428527284
1995	-0.7	12754.907227	13118.8399436293	12378.6100713321
1996	-0.7	12496.297852	13117.8380797904	12376.7819965328
