Pulse Number	Voltage (V)	Measurements (Ù)
18596	0.7	12864.364258
18597	0.7	12864.364258
18598	0.7	12864.364258
18599	0.7	12864.364258
18600	0.7	12864.364258
18601	0	12652.474609
18602	0	13074.082031
18603	0	12913.583984
18604	0	13106.671875
18605	0	12973.658203
18606	0.8	12973.658203
18607	0.8	12973.658203
18608	0.8	12973.658203
18609	0.8	12973.658203
18610	0.8	12973.658203
18611	0.8	12973.658203
18612	0.8	12973.658203
18613	0.8	12973.658203
18614	0.8	12973.658203
18615	0.8	12973.658203
18616	0	12973.658203
18617	0.8	12973.658203
18618	0.8	12973.658203
18619	0.8	12973.658203
18620	0.8	12973.658203
18621	0.8	12973.658203
18622	0.8	12973.658203
18623	0.8	12973.658203
18624	0.8	12973.658203
18625	0.8	12973.658203
18626	0.8	12973.658203
18627	0	12973.658203
18628	0.8	12973.658203
18629	0.8	12973.658203
18630	0.8	12973.658203
18631	0.8	12973.658203
18632	0.8	12973.658203
18633	0.8	12973.658203
18634	0.8	12973.658203
18635	0.8	12973.658203
18636	0.8	12973.658203
18637	0.8	12973.658203
18638	0	12973.658203
18639	0.8	12973.658203
18640	0.8	12973.658203
18641	0.8	12973.658203
18642	0.8	12973.658203
18643	0.8	12973.658203
18644	0.8	12973.658203
18645	0.8	12973.658203
18646	0.8	12973.658203
18647	0.8	12973.658203
18648	0.8	12973.658203
18649	0	12973.658203
18650	0.8	12973.658203
18651	0.8	12973.658203
18652	0.8	12973.658203
18653	0.8	12973.658203
18654	0.8	12973.658203
18655	0.8	12973.658203
18656	0.8	12973.658203
18657	0.8	12973.658203
18658	0.8	12973.658203
18659	0.8	12973.658203
18660	0	12973.658203
18661	0.8	12973.658203
18662	0.8	12973.658203
18663	0.8	12973.658203
18664	0.8	12973.658203
18665	0.8	12973.658203
18666	0.8	12973.658203
18667	0.8	12973.658203
18668	0.8	12973.658203
18669	0.8	12973.658203
18670	0.8	12973.658203
18671	0	12973.658203
18672	0.8	12973.658203
18673	0.8	12973.658203
18674	0.8	12973.658203
18675	0.8	12973.658203
18676	0.8	12973.658203
18677	0.8	12973.658203
18678	0.8	12973.658203
18679	0.8	12973.658203
18680	0.8	12973.658203
18681	0.8	12973.658203
18682	0	12973.658203
18683	0.8	12973.658203
18684	0.8	12973.658203
18685	0.8	12973.658203
18686	0.8	12973.658203
18687	0.8	12973.658203
18688	0.8	12973.658203
18689	0.8	12973.658203
18690	0.8	12973.658203
18691	0.8	12973.658203
18692	0.8	12973.658203
18693	0	12973.658203
18694	0.8	12973.658203
18695	0.8	12973.658203
18696	0.8	12973.658203
18697	0.8	12973.658203
18698	0.8	12973.658203
18699	0.8	12973.658203
18700	0.8	12973.658203
18701	0.8	12973.658203
18702	0.8	12973.658203
18703	0.8	12973.658203
18704	0	12973.658203
18705	0.8	12973.658203
18706	0.8	12973.658203
18707	0.8	12973.658203
18708	0.8	12973.658203
18709	0.8	12973.658203
18710	0.8	12973.658203
18711	0.8	12973.658203
18712	0.8	12973.658203
18713	0.8	12973.658203
18714	0.8	12973.658203
18715	0	12973.658203
18716	0.8	12973.658203
18717	0.8	12973.658203
18718	0.8	12973.658203
18719	0.8	12973.658203
18720	0.8	12973.658203
18721	0.8	12973.658203
18722	0.8	12973.658203
18723	0.8	12973.658203
18724	0.8	12973.658203
18725	0.8	12973.658203
18726	0	13892.875
18727	0	13995.378906
18728	0	13585.84082
18729	0	14017.681641
18730	0	13695.424805
18731	0.9	13695.424805
18732	0.9	13695.424805
18733	0.9	13695.424805
18734	0.9	13695.424805
18735	0.9	13695.424805
18736	0.9	13695.424805
18737	0.9	13695.424805
18738	0.9	13695.424805
18739	0.9	13695.424805
18740	0.9	13695.424805
18741	0	13695.424805
18742	0.9	13695.424805
18743	0.9	13695.424805
18744	0.9	13695.424805
18745	0.9	13695.424805
18746	0.9	13695.424805
18747	0.9	13695.424805
18748	0.9	13695.424805
18749	0.9	13695.424805
18750	0.9	13695.424805
18751	0.9	13695.424805
18752	0	13695.424805
18753	0.9	13695.424805
18754	0.9	13695.424805
18755	0.9	13695.424805
18756	0.9	13695.424805
18757	0.9	13695.424805
18758	0.9	13695.424805
18759	0.9	13695.424805
18760	0.9	13695.424805
18761	0.9	13695.424805
18762	0.9	13695.424805
18763	0	13695.424805
18764	0.9	13695.424805
18765	0.9	13695.424805
18766	0.9	13695.424805
18767	0.9	13695.424805
18768	0.9	13695.424805
18769	0.9	13695.424805
18770	0.9	13695.424805
18771	0.9	13695.424805
18772	0.9	13695.424805
18773	0.9	13695.424805
18774	0	13695.424805
18775	0.9	13695.424805
18776	0.9	13695.424805
18777	0.9	13695.424805
18778	0.9	13695.424805
18779	0.9	13695.424805
18780	0.9	13695.424805
18781	0.9	13695.424805
18782	0.9	13695.424805
18783	0.9	13695.424805
18784	0.9	13695.424805
18785	0	13695.424805
18786	0.9	13695.424805
18787	0.9	13695.424805
18788	0.9	13695.424805
18789	0.9	13695.424805
18790	0.9	13695.424805
18791	0.9	13695.424805
18792	0.9	13695.424805
18793	0.9	13695.424805
18794	0.9	13695.424805
18795	0.9	13695.424805
18796	0	13695.424805
18797	0.9	13695.424805
18798	0.9	13695.424805
18799	0.9	13695.424805
18800	0.9	13695.424805
18801	0.9	13695.424805
18802	0.9	13695.424805
18803	0.9	13695.424805
18804	0.9	13695.424805
18805	0.9	13695.424805
18806	0.9	13695.424805
18807	0	13695.424805
18808	0.9	13695.424805
18809	0.9	13695.424805
18810	0.9	13695.424805
18811	0.9	13695.424805
18812	0.9	13695.424805
18813	0.9	13695.424805
18814	0.9	13695.424805
18815	0.9	13695.424805
18816	0.9	13695.424805
18817	0.9	13695.424805
18818	0	13695.424805
18819	0.9	13695.424805
18820	0.9	13695.424805
18821	0.9	13695.424805
18822	0.9	13695.424805
18823	0.9	13695.424805
18824	0.9	13695.424805
18825	0.9	13695.424805
18826	0.9	13695.424805
18827	0.9	13695.424805
18828	0.9	13695.424805
18829	0	13695.424805
18830	0.9	13695.424805
18831	0.9	13695.424805
18832	0.9	13695.424805
18833	0.9	13695.424805
18834	0.9	13695.424805
18835	0.9	13695.424805
18836	0.9	13695.424805
18837	0.9	13695.424805
18838	0.9	13695.424805
18839	0.9	13695.424805
18840	0	13695.424805
18841	0.9	13695.424805
18842	0.9	13695.424805
18843	0.9	13695.424805
18844	0.9	13695.424805
18845	0.9	13695.424805
18846	0.9	13695.424805
18847	0.9	13695.424805
18848	0.9	13695.424805
18849	0.9	13695.424805
18850	0.9	13695.424805
18851	0	15034.964844
18852	0	15116.287109
18853	0	15374.417969
18854	0	15513.03418
18855	0	15571.37207
18856	0	15650.492188
18857	0	15129.246094
18858	0	15434.551758
18859	0	15584.383789
18860	0	15461.990234
18861	-0.2	15461.990234
18862	-0.2	15461.990234
18863	-0.2	15461.990234
18864	-0.2	15461.990234
18865	-0.2	15461.990234
18866	-0.2	15461.990234
18867	-0.2	15461.990234
18868	-0.2	15461.990234
18869	-0.2	15461.990234
18870	-0.2	15461.990234
18871	0	15461.990234
18872	-0.2	15461.990234
18873	-0.2	15461.990234
18874	-0.2	15461.990234
18875	-0.2	15461.990234
18876	-0.2	15461.990234
18877	-0.2	15461.990234
18878	-0.2	15461.990234
18879	-0.2	15461.990234
18880	-0.2	15461.990234
18881	-0.2	15461.990234
18882	0	15461.990234
18883	-0.2	15461.990234
18884	-0.2	15461.990234
18885	-0.2	15461.990234
18886	-0.2	15461.990234
18887	-0.2	15461.990234
18888	-0.2	15461.990234
18889	-0.2	15461.990234
18890	-0.2	15461.990234
18891	-0.2	15461.990234
18892	-0.2	15461.990234
18893	0	15461.990234
18894	-0.2	15461.990234
18895	-0.2	15461.990234
18896	-0.2	15461.990234
18897	-0.2	15461.990234
18898	-0.2	15461.990234
18899	-0.2	15461.990234
18900	-0.2	15461.990234
18901	-0.2	15461.990234
18902	-0.2	15461.990234
18903	-0.2	15461.990234
18904	0	15461.990234
18905	-0.2	15461.990234
18906	-0.2	15461.990234
18907	-0.2	15461.990234
18908	-0.2	15461.990234
18909	-0.2	15461.990234
18910	-0.2	15461.990234
18911	-0.2	15461.990234
18912	-0.2	15461.990234
18913	-0.2	15461.990234
18914	-0.2	15461.990234
18915	0	15461.990234
18916	-0.2	15461.990234
18917	-0.2	15461.990234
18918	-0.2	15461.990234
18919	-0.2	15461.990234
18920	-0.2	15461.990234
18921	-0.2	15461.990234
18922	-0.2	15461.990234
18923	-0.2	15461.990234
18924	-0.2	15461.990234
18925	-0.2	15461.990234
18926	0	15461.990234
18927	-0.2	15461.990234
18928	-0.2	15461.990234
18929	-0.2	15461.990234
18930	-0.2	15461.990234
18931	-0.2	15461.990234
18932	-0.2	15461.990234
18933	-0.2	15461.990234
18934	-0.2	15461.990234
18935	-0.2	15461.990234
18936	-0.2	15461.990234
18937	0	15461.990234
18938	-0.2	15461.990234
18939	-0.2	15461.990234
18940	-0.2	15461.990234
18941	-0.2	15461.990234
18942	-0.2	15461.990234
18943	-0.2	15461.990234
18944	-0.2	15461.990234
18945	-0.2	15461.990234
18946	-0.2	15461.990234
18947	-0.2	15461.990234
18948	0	15461.990234
18949	-0.2	15461.990234
18950	-0.2	15461.990234
18951	-0.2	15461.990234
18952	-0.2	15461.990234
18953	-0.2	15461.990234
18954	-0.2	15461.990234
18955	-0.2	15461.990234
18956	-0.2	15461.990234
18957	-0.2	15461.990234
18958	-0.2	15461.990234
18959	0	15461.990234
18960	-0.2	15461.990234
18961	-0.2	15461.990234
18962	-0.2	15461.990234
18963	-0.2	15461.990234
18964	-0.2	15461.990234
18965	-0.2	15461.990234
18966	-0.2	15461.990234
18967	-0.2	15461.990234
18968	-0.2	15461.990234
18969	-0.2	15461.990234
18970	0	15461.990234
18971	-0.2	15461.990234
18972	-0.2	15461.990234
18973	-0.2	15461.990234
18974	-0.2	15461.990234
18975	-0.2	15461.990234
18976	-0.2	15461.990234
18977	-0.2	15461.990234
18978	-0.2	15461.990234
18979	-0.2	15461.990234
18980	-0.2	15461.990234
18981	0	15440.183594
18982	0	15045.242188
18983	0	15029.524414
18984	0	15072.017578
18985	0	14965.740234
18986	-0.3	14965.740234
18987	-0.3	14965.740234
18988	-0.3	14965.740234
18989	-0.3	14965.740234
18990	-0.3	14965.740234
18991	-0.3	14965.740234
18992	-0.3	14965.740234
18993	-0.3	14965.740234
18994	-0.3	14965.740234
18995	-0.3	14965.740234
18996	0	14965.740234
18997	-0.3	14965.740234
18998	-0.3	14965.740234
18999	-0.3	14965.740234
19000	-0.3	14965.740234
19001	-0.3	14965.740234
19002	-0.3	14965.740234
19003	-0.3	14965.740234
19004	-0.3	14965.740234
19005	-0.3	14965.740234
19006	-0.3	14965.740234
19007	0	14965.740234
19008	-0.3	14965.740234
19009	-0.3	14965.740234
19010	-0.3	14965.740234
19011	-0.3	14965.740234
19012	-0.3	14965.740234
19013	-0.3	14965.740234
19014	-0.3	14965.740234
19015	-0.3	14965.740234
19016	-0.3	14965.740234
19017	-0.3	14965.740234
19018	0	14965.740234
19019	-0.3	14965.740234
19020	-0.3	14965.740234
19021	-0.3	14965.740234
19022	-0.3	14965.740234
19023	-0.3	14965.740234
19024	-0.3	14965.740234
19025	-0.3	14965.740234
19026	-0.3	14965.740234
19027	-0.3	14965.740234
19028	-0.3	14965.740234
19029	0	14965.740234
19030	-0.3	14965.740234
19031	-0.3	14965.740234
19032	-0.3	14965.740234
19033	-0.3	14965.740234
19034	-0.3	14965.740234
19035	-0.3	14965.740234
19036	-0.3	14965.740234
19037	-0.3	14965.740234
19038	-0.3	14965.740234
19039	-0.3	14965.740234
19040	0	14965.740234
19041	-0.3	14965.740234
19042	-0.3	14965.740234
19043	-0.3	14965.740234
19044	-0.3	14965.740234
19045	-0.3	14965.740234
19046	-0.3	14965.740234
19047	-0.3	14965.740234
19048	-0.3	14965.740234
19049	-0.3	14965.740234
19050	-0.3	14965.740234
19051	0	14965.740234
19052	-0.3	14965.740234
19053	-0.3	14965.740234
19054	-0.3	14965.740234
19055	-0.3	14965.740234
19056	-0.3	14965.740234
19057	-0.3	14965.740234
19058	-0.3	14965.740234
19059	-0.3	14965.740234
19060	-0.3	14965.740234
19061	-0.3	14965.740234
19062	0	14965.740234
19063	-0.3	14965.740234
19064	-0.3	14965.740234
19065	-0.3	14965.740234
19066	-0.3	14965.740234
19067	-0.3	14965.740234
19068	-0.3	14965.740234
19069	-0.3	14965.740234
19070	-0.3	14965.740234
19071	-0.3	14965.740234
19072	-0.3	14965.740234
19073	0	14965.740234
19074	-0.3	14965.740234
19075	-0.3	14965.740234
19076	-0.3	14965.740234
19077	-0.3	14965.740234
19078	-0.3	14965.740234
19079	-0.3	14965.740234
19080	-0.3	14965.740234
19081	-0.3	14965.740234
19082	-0.3	14965.740234
19083	-0.3	14965.740234
19084	0	14965.740234
19085	-0.3	14965.740234
19086	-0.3	14965.740234
19087	-0.3	14965.740234
19088	-0.3	14965.740234
19089	-0.3	14965.740234
19090	-0.3	14965.740234
19091	-0.3	14965.740234
19092	-0.3	14965.740234
19093	-0.3	14965.740234
19094	-0.3	14965.740234
19095	0	14965.740234
19096	-0.3	14965.740234
19097	-0.3	14965.740234
19098	-0.3	14965.740234
19099	-0.3	14965.740234
19100	-0.3	14965.740234
19101	-0.3	14965.740234
19102	-0.3	14965.740234
19103	-0.3	14965.740234
19104	-0.3	14965.740234
19105	-0.3	14965.740234
19106	0	15399.779297
19107	0	15468.631836
19108	0	15012.625977
19109	0	14981.473633
19110	0	15409.008789
19111	-0.4	15409.008789
19112	-0.4	15409.008789
19113	-0.4	15409.008789
19114	-0.4	15409.008789
19115	-0.4	15409.008789
19116	-0.4	15409.008789
19117	-0.4	15409.008789
19118	-0.4	15409.008789
19119	-0.4	15409.008789
19120	-0.4	15409.008789
19121	0	15409.008789
19122	-0.4	15409.008789
19123	-0.4	15409.008789
19124	-0.4	15409.008789
19125	-0.4	15409.008789
19126	-0.4	15409.008789
19127	-0.4	15409.008789
19128	-0.4	15409.008789
19129	-0.4	15409.008789
19130	-0.4	15409.008789
19131	-0.4	15409.008789
19132	0	15409.008789
19133	-0.4	15409.008789
19134	-0.4	15409.008789
19135	-0.4	15409.008789
19136	-0.4	15409.008789
19137	-0.4	15409.008789
19138	-0.4	15409.008789
19139	-0.4	15409.008789
19140	-0.4	15409.008789
19141	-0.4	15409.008789
19142	-0.4	15409.008789
19143	0	15409.008789
19144	-0.4	15409.008789
19145	-0.4	15409.008789
19146	-0.4	15409.008789
19147	-0.4	15409.008789
19148	-0.4	15409.008789
19149	-0.4	15409.008789
19150	-0.4	15409.008789
19151	-0.4	15409.008789
19152	-0.4	15409.008789
19153	-0.4	15409.008789
19154	0	15409.008789
19155	-0.4	15409.008789
19156	-0.4	15409.008789
19157	-0.4	15409.008789
19158	-0.4	15409.008789
19159	-0.4	15409.008789
19160	-0.4	15409.008789
19161	-0.4	15409.008789
19162	-0.4	15409.008789
19163	-0.4	15409.008789
19164	-0.4	15409.008789
19165	0	15409.008789
19166	-0.4	15409.008789
19167	-0.4	15409.008789
19168	-0.4	15409.008789
19169	-0.4	15409.008789
19170	-0.4	15409.008789
19171	-0.4	15409.008789
19172	-0.4	15409.008789
19173	-0.4	15409.008789
19174	-0.4	15409.008789
19175	-0.4	15409.008789
19176	0	15409.008789
19177	-0.4	15409.008789
19178	-0.4	15409.008789
19179	-0.4	15409.008789
19180	-0.4	15409.008789
19181	-0.4	15409.008789
19182	-0.4	15409.008789
19183	-0.4	15409.008789
19184	-0.4	15409.008789
19185	-0.4	15409.008789
19186	-0.4	15409.008789
19187	0	15409.008789
19188	-0.4	15409.008789
19189	-0.4	15409.008789
19190	-0.4	15409.008789
19191	-0.4	15409.008789
19192	-0.4	15409.008789
19193	-0.4	15409.008789
19194	-0.4	15409.008789
19195	-0.4	15409.008789
19196	-0.4	15409.008789
19197	-0.4	15409.008789
19198	0	15409.008789
19199	-0.4	15409.008789
19200	-0.4	15409.008789
19201	-0.4	15409.008789
19202	-0.4	15409.008789
19203	-0.4	15409.008789
19204	-0.4	15409.008789
19205	-0.4	15409.008789
19206	-0.4	15409.008789
19207	-0.4	15409.008789
19208	-0.4	15409.008789
19209	0	15409.008789
19210	-0.4	15409.008789
19211	-0.4	15409.008789
19212	-0.4	15409.008789
19213	-0.4	15409.008789
19214	-0.4	15409.008789
19215	-0.4	15409.008789
19216	-0.4	15409.008789
19217	-0.4	15409.008789
19218	-0.4	15409.008789
19219	-0.4	15409.008789
19220	0	15409.008789
19221	-0.4	15409.008789
19222	-0.4	15409.008789
19223	-0.4	15409.008789
19224	-0.4	15409.008789
19225	-0.4	15409.008789
19226	-0.4	15409.008789
19227	-0.4	15409.008789
19228	-0.4	15409.008789
19229	-0.4	15409.008789
19230	-0.4	15409.008789
19231	0	15154.750977
19232	0	15006.670898
19233	0	15310.216797
19234	0	15140.489258
19235	0	15025.911133
19236	-0.5	15025.911133
19237	-0.5	15025.911133
19238	-0.5	15025.911133
19239	-0.5	15025.911133
19240	-0.5	15025.911133
19241	-0.5	15025.911133
19242	-0.5	15025.911133
19243	-0.5	15025.911133
19244	-0.5	15025.911133
19245	-0.5	15025.911133
19246	0	15025.911133
19247	-0.5	15025.911133
19248	-0.5	15025.911133
19249	-0.5	15025.911133
19250	-0.5	15025.911133
19251	-0.5	15025.911133
19252	-0.5	15025.911133
19253	-0.5	15025.911133
19254	-0.5	15025.911133
19255	-0.5	15025.911133
19256	-0.5	15025.911133
19257	0	15025.911133
19258	-0.5	15025.911133
19259	-0.5	15025.911133
19260	-0.5	15025.911133
19261	-0.5	15025.911133
19262	-0.5	15025.911133
19263	-0.5	15025.911133
19264	-0.5	15025.911133
19265	-0.5	15025.911133
19266	-0.5	15025.911133
19267	-0.5	15025.911133
19268	0	15025.911133
19269	-0.5	15025.911133
19270	-0.5	15025.911133
19271	-0.5	15025.911133
19272	-0.5	15025.911133
19273	-0.5	15025.911133
19274	-0.5	15025.911133
19275	-0.5	15025.911133
19276	-0.5	15025.911133
19277	-0.5	15025.911133
19278	-0.5	15025.911133
19279	0	15025.911133
19280	-0.5	15025.911133
19281	-0.5	15025.911133
19282	-0.5	15025.911133
19283	-0.5	15025.911133
19284	-0.5	15025.911133
19285	-0.5	15025.911133
19286	-0.5	15025.911133
19287	-0.5	15025.911133
19288	-0.5	15025.911133
19289	-0.5	15025.911133
19290	0	15025.911133
19291	-0.5	15025.911133
19292	-0.5	15025.911133
19293	-0.5	15025.911133
19294	-0.5	15025.911133
19295	-0.5	15025.911133
19296	-0.5	15025.911133
19297	-0.5	15025.911133
19298	-0.5	15025.911133
19299	-0.5	15025.911133
19300	-0.5	15025.911133
19301	0	15025.911133
19302	-0.5	15025.911133
19303	-0.5	15025.911133
19304	-0.5	15025.911133
19305	-0.5	15025.911133
19306	-0.5	15025.911133
19307	-0.5	15025.911133
19308	-0.5	15025.911133
19309	-0.5	15025.911133
19310	-0.5	15025.911133
19311	-0.5	15025.911133
19312	0	15025.911133
19313	-0.5	15025.911133
19314	-0.5	15025.911133
19315	-0.5	15025.911133
19316	-0.5	15025.911133
19317	-0.5	15025.911133
19318	-0.5	15025.911133
19319	-0.5	15025.911133
19320	-0.5	15025.911133
19321	-0.5	15025.911133
19322	-0.5	15025.911133
19323	0	15025.911133
19324	-0.5	15025.911133
19325	-0.5	15025.911133
19326	-0.5	15025.911133
19327	-0.5	15025.911133
19328	-0.5	15025.911133
19329	-0.5	15025.911133
19330	-0.5	15025.911133
19331	-0.5	15025.911133
19332	-0.5	15025.911133
19333	-0.5	15025.911133
19334	0	15025.911133
19335	-0.5	15025.911133
19336	-0.5	15025.911133
19337	-0.5	15025.911133
19338	-0.5	15025.911133
19339	-0.5	15025.911133
19340	-0.5	15025.911133
19341	-0.5	15025.911133
19342	-0.5	15025.911133
19343	-0.5	15025.911133
19344	-0.5	15025.911133
19345	0	15025.911133
19346	-0.5	15025.911133
19347	-0.5	15025.911133
19348	-0.5	15025.911133
19349	-0.5	15025.911133
19350	-0.5	15025.911133
19351	-0.5	15025.911133
19352	-0.5	15025.911133
19353	-0.5	15025.911133
19354	-0.5	15025.911133
19355	-0.5	15025.911133
19356	0	15066.272461
19357	0	15275.755859
19358	0	15312.27832
19359	0	15324.800781
19360	0	14925.506836
19361	-0.6	14925.506836
19362	-0.6	14925.506836
19363	-0.6	14925.506836
19364	-0.6	14925.506836
19365	-0.6	14925.506836
19366	-0.6	14925.506836
19367	-0.6	14925.506836
19368	-0.6	14925.506836
19369	-0.6	14925.506836
19370	-0.6	14925.506836
19371	0	14925.506836
19372	-0.6	14925.506836
19373	-0.6	14925.506836
19374	-0.6	14925.506836
19375	-0.6	14925.506836
19376	-0.6	14925.506836
19377	-0.6	14925.506836
19378	-0.6	14925.506836
19379	-0.6	14925.506836
19380	-0.6	14925.506836
19381	-0.6	14925.506836
19382	0	14925.506836
19383	-0.6	14925.506836
19384	-0.6	14925.506836
19385	-0.6	14925.506836
19386	-0.6	14925.506836
19387	-0.6	14925.506836
19388	-0.6	14925.506836
19389	-0.6	14925.506836
19390	-0.6	14925.506836
19391	-0.6	14925.506836
