time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = 8.7 V	Vb = 9 V	Vb = 9.2 V	Vb = 9.5 V
8.25825825825826E-4	1025665.51577041	1083602.63034407	1134381.77765043	1228770.11156855
8.26826826826827E-4	1025472.00484176	1083408.69960432	1134187.6049532	1228575.64735522
8.27827827827828E-4	1025278.73272185	1083215.0076316	1133993.67096746	1228381.42168428
8.28828828828829E-4	1025085.69883356	1083021.55384896	1133799.97511648	1228187.43397963
8.2982982982983E-4	1024892.90260185	1082828.33768155	1133606.51682562	1227993.68366725
8.30830830830831E-4	1024700.34345377	1082635.35855658	1133413.29552231	1227800.17017519
8.31831831831832E-4	1024508.02081843	1082442.61590335	1133220.31063604	1227606.89293357
8.32832832832833E-4	1024315.93412701	1082250.10915319	1133027.56159838	1227413.85137457
8.33833833833834E-4	1024124.08281273	1082057.83773952	1132835.04784292	1227221.04493241
8.34834834834835E-4	1023932.46631085	1081865.80109775	1132642.76880532	1227028.47304333
8.35835835835836E-4	1023741.08405867	1081673.99866535	1132450.72392323	1226836.13514562
8.36836836836837E-4	1023549.93549549	1081482.4298818	1132258.91263636	1226644.03067957
8.37837837837838E-4	1023359.02006264	1081291.09418859	1132067.33438639	1226452.15908747
8.38838838838839E-4	1023168.33720345	1081099.99102922	1131875.98861702	1226260.51981363
8.3983983983984E-4	1022977.88636323	1080909.11984917	1131684.87477393	1226069.11230433
8.40840840840841E-4	1022787.66698927	1080718.48009589	1131493.9923048	1225877.93600782
8.41841841841842E-4	1022597.67853085	1080528.07121882	1131303.34065926	1225686.99037433
8.42842842842843E-4	1022407.9204392	1080337.89266937	1131112.9192889	1225496.27485605
8.43843843843844E-4	1022218.3921675	1080147.94390087	1130922.72764727	1225305.78890711
8.44844844844845E-4	1022029.09317088	1079958.22436863	1130732.76518987	1225115.53198358
8.45845845845846E-4	1021840.0229064	1079768.73352986	1130543.03137411	1224925.50354347
8.46846846846847E-4	1021651.18083307	1079579.47084372	1130353.52565936	1224735.70304671
8.47847847847848E-4	1021462.56641178	1079390.43577127	1130164.24750687	1224546.12995513
8.48848848848849E-4	1021274.17910535	1079201.62777551	1129975.19637981	1224356.78373247
8.4984984984985E-4	1021086.0183785	1079013.04632129	1129786.37174325	1224167.66384438
8.50850850850851E-4	1020898.08369783	1078824.69087538	1129597.77306415	1223978.76975838
8.51851851851852E-4	1020710.37453182	1078636.56090642	1129409.39981134	1223790.10094385
8.52852852852853E-4	1020522.89035084	1078448.65588493	1129221.25145553	1223601.65687208
8.53853853853854E-4	1020335.63062711	1078260.97528328	1129033.32746929	1223413.43701619
8.54854854854855E-4	1020148.59483469	1078073.51857571	1128845.62732703	1223225.44085115
8.55855855855856E-4	1019961.78244952	1077886.28523829	1128658.15050502	1223037.66785378
8.56856856856857E-4	1019775.19294935	1077699.27474894	1128470.89648137	1222850.11750273
8.57857857857858E-4	1019588.82581377	1077512.4865874	1128283.864736	1222662.78927848
8.58858858858859E-4	1019402.68052419	1077325.92023522	1128097.05475066	1222475.68266333
8.5985985985986E-4	1019216.75656383	1077139.57517578	1127910.4660089	1222288.79714137
8.60860860860861E-4	1019031.05341772	1076953.45089425	1127724.09799609	1222102.13219849
8.61861861861862E-4	1018845.57057266	1076767.54687761	1127537.95019937	1221915.6873224
8.62862862862863E-4	1018660.30751727	1076581.8626146	1127352.02210769	1221729.46200257
8.63863863863864E-4	1018475.26374192	1076396.39759576	1127166.31321176	1221543.45573023
8.64864864864865E-4	1018290.43873878	1076211.1513134	1126980.82300405	1221357.6679984
8.65865865865866E-4	1018105.83200176	1076026.12326156	1126795.55097882	1221172.09830187
8.66866866866867E-4	1017921.44302653	1075841.31293608	1126610.49663206	1220986.74613713
8.67867867867868E-4	1017737.2713105	1075656.71983451	1126425.65946151	1220801.61100247
8.68868868868869E-4	1017553.31635282	1075472.34345615	1126241.03896664	1220616.69239787
8.6986986986987E-4	1017369.57765438	1075288.18330202	1126056.63464867	1220431.98982506
8.70870870870871E-4	1017186.05471779	1075104.23887488	1125872.4460105	1220247.50278748
8.71871871871872E-4	1017002.74704735	1074920.50967919	1125688.47255679	1220063.23079028
8.72872872872873E-4	1016819.6541491	1074736.99522111	1125504.71379387	1219879.1733403
8.73873873873874E-4	1016636.77553075	1074553.69500851	1125321.16922977	1219695.3299461
8.74874874874875E-4	1016454.11070172	1074370.60855094	1125137.83837423	1219511.70011792
8.75875875875876E-4	1016271.65917311	1074187.73535963	1124954.72073866	1219328.28336765
8.76876876876877E-4	1016089.42045767	1074005.0749475	1124771.81583612	1219145.07920889
8.77877877877878E-4	1015907.39406985	1073822.62682912	1124589.12318138	1218962.08715688
8.78878878878879E-4	1015725.57952575	1073640.39052073	1124406.64229084	1218779.30672853
8.7987987987988E-4	1015543.97634312	1073458.36554022	1124224.37268255	1218596.73744238
8.80880880880881E-4	1015362.58404134	1073276.55140711	1124042.31387621	1218414.37881863
8.81881881881882E-4	1015181.40214145	1073094.94764258	1123860.46539315	1218232.2303791
8.82882882882883E-4	1015000.43016611	1072913.55376942	1123678.82675635	1218050.29164724
8.83883883883884E-4	1014819.66763959	1072732.36931205	1123497.39749038	1217868.56214813
8.84884884884885E-4	1014639.11408781	1072551.3937965	1123316.17712145	1217687.04140845
8.85885885885886E-4	1014458.76903827	1072370.62675041	1123135.16517735	1217505.72895648
8.86886886886887E-4	1014278.63202006	1072190.06770302	1122954.36118749	1217324.62432211
8.87887887887888E-4	1014098.70256389	1072009.71618517	1122773.76468287	1217143.72703681
8.88888888888889E-4	1013918.98020204	1071829.57172927	1122593.37519606	1216963.03663363
8.8988988988989E-4	1013739.46446838	1071649.63386932	1122413.19226122	1216782.5526472
8.90890890890891E-4	1013560.15489834	1071469.90214088	1122233.21541409	1216602.27461373
8.91891891891892E-4	1013381.05102893	1071290.37608109	1122053.44419194	1216422.20207098
8.92892892892893E-4	1013202.1523987	1071111.05522863	1121873.87813364	1216242.33455825
8.93893893893894E-4	1013023.45854776	1070931.93912374	1121694.51677957	1216062.67161641
8.94894894894895E-4	1012844.96901775	1070753.02730821	1121515.35967168	1215883.21278786
8.95895895895896E-4	1012666.68335188	1070574.31932536	1121336.40635344	1215703.95761654
8.96896896896897E-4	1012488.60109487	1070395.81472002	1121157.65636986	1215524.90564791
8.97897897897898E-4	1012310.72179294	1070217.51303857	1120979.10926746	1215346.05642895
8.98898898898899E-4	1012133.04499387	1070039.4138289	1120800.76459428	1215167.40950817
8.998998998999E-4	1011955.57024692	1069861.5166404	1120622.62189987	1214988.96443555
9.00900900900901E-4	1011778.29710286	1069683.82102397	1120444.68073529	1214810.72076261
9.01901901901902E-4	1011601.22511396	1069506.32653201	1120266.94065307	1214632.67804233
9.02902902902903E-4	1011424.35383398	1069329.03271838	1120089.40120726	1214454.8358292
9.03903903903904E-4	1011247.68281816	1069151.93913847	1119912.06195337	1214277.19367917
9.04904904904905E-4	1011071.21162321	1068975.04534911	1119734.92244839	1214099.75114969
9.05905905905906E-4	1010894.93980733	1068798.3509086	1119557.98225079	1213922.50779966
9.06906906906907E-4	1010718.86693016	1068621.85537673	1119381.24092047	1213745.46318943
9.07907907907908E-4	1010542.99255281	1068445.55831472	1119204.69801884	1213568.61688081
9.08908908908909E-4	1010367.31623784	1068269.45928525	1119028.3531087	1213391.96843708
9.0990990990991E-4	1010191.83754925	1068093.55785245	1118852.20575433	1213215.51742294
9.10910910910911E-4	1010016.55605249	1067917.85358187	1118676.25552145	1213039.26340452
9.11911911911912E-4	1009841.47131441	1067742.34604051	1118500.50197718	1212863.20594939
9.12912912912913E-4	1009666.58290332	1067567.03479678	1118324.94469009	1212687.34462654
9.13913913913914E-4	1009491.89038894	1067391.91942052	1118149.58323016	1212511.67900638
9.14914914914915E-4	1009317.39334239	1067216.99948297	1117974.41716878	1212336.20866072
9.15915915915916E-4	1009143.09133621	1067042.27455679	1117799.44607875	1212160.93316277
9.16916916916917E-4	1008968.98394433	1066867.74421603	1117624.66953426	1211985.85208716
9.17917917917918E-4	1008795.07074209	1066693.40803613	1117450.0871109	1211810.96500989
9.18918918918919E-4	1008621.3513062	1066519.26559394	1117275.69838565	1211636.27150836
9.1991991991992E-4	1008447.82521476	1066345.31646767	1117101.50293687	1211461.77116133
9.20920920920921E-4	1008274.49204725	1066171.5602369	1116927.50034429	1211287.46354895
9.21921921921922E-4	1008101.35138452	1065997.9964826	1116753.69018901	1211113.34825273
9.22922922922923E-4	1007928.40280878	1065824.6247871	1116580.07205349	1210939.42485555
9.23923923923924E-4	1007755.64590359	1065651.44473409	1116406.64552156	1210765.69294164
9.24924924924925E-4	1007583.08025388	1065478.45590858	1116233.4101784	1210592.15209657
9.25925925925926E-4	1007410.70544592	1065305.65789697	1116060.36561051	1210418.80190727
9.26926926926927E-4	1007238.52106732	1065133.05028698	1115887.51140577	1210245.64196201
9.27927927927928E-4	1007066.52670702	1064960.63266767	1115714.84715335	1210072.67185036
9.28928928928929E-4	1006894.7219553	1064788.40462941	1115542.3724438	1209899.89116326
9.2992992992993E-4	1006723.10640374	1064616.36576393	1115370.08686894	1209727.29949293
9.30930930930931E-4	1006551.67964528	1064444.51566423	1115197.99002193	1209554.89643295
9.31931931931932E-4	1006380.44127414	1064272.85392467	1115026.08149726	1209382.68157817
9.32932932932933E-4	1006209.39088584	1064101.38014089	1114854.3608907	1209210.65452475
9.33933933933934E-4	1006038.52807723	1063930.09390982	1114682.82779932	1209038.81487018
9.34934934934935E-4	1005867.85244644	1063758.9948297	1114511.48182149	1208867.1622132
9.35935935935936E-4	1005697.36359288	1063588.08250008	1114340.32255688	1208695.69615387
9.36936936936937E-4	1005527.06111726	1063417.35652175	1114169.34960643	1208524.41629352
9.37937937937938E-4	1005356.94462156	1063246.81649681	1113998.56257235	1208353.32223474
9.38938938938939E-4	1005187.01370905	1063076.46202862	1113827.96105816	1208182.41358141
9.3993993993994E-4	1005017.26798424	1062906.29272182	1113657.54466859	1208011.68993867
9.40940940940941E-4	1004847.70705292	1062736.30818229	1113487.31300968	1207841.15091293
9.41941941941942E-4	1004678.33052214	1062566.50801718	1113317.26568871	1207670.79611184
9.42942942942943E-4	1004509.1380002	1062396.8918349	1113147.4023142	1207500.6251443
9.43943943943944E-4	1004340.12909663	1062227.4592451	1112977.72249593	1207330.63762047
9.44944944944945E-4	1004171.30342222	1062058.20985866	1112808.22584492	1207160.83315172
9.45945945945946E-4	1004002.66058899	1061889.1432877	1112638.91197341	1206991.21135069
9.46946946946947E-4	1003834.20021019	1061720.25914558	1112469.78049488	1206821.77183121
9.47947947947948E-4	1003665.9219003	1061551.55704689	1112300.83102404	1206652.51420836
9.48948948948949E-4	1003497.82527502	1061383.03660741	1112132.06317681	1206483.43809844
9.4994994994995E-4	1003329.90995125	1061214.69744416	1111963.47657034	1206314.54311893
9.50950950950951E-4	1003162.17554713	1061046.53917536	1111795.07082296	1206145.82888856
9.51951951951952E-4	1002994.62168197	1060878.56142046	1111626.84555423	1205977.29502724
9.52952952952953E-4	1002827.2479763	1060710.76380006	1111458.8003849	1205808.94115607
9.53953953953954E-4	1002660.05405186	1060543.145936	1111290.93493692	1205640.76689736
9.54954954954955E-4	1002493.03953154	1060375.70745128	1111123.24883342	1205472.7718746
9.55955955955956E-4	1002326.20403944	1060208.4479701	1110955.74169871	1205304.95571246
9.56956956956957E-4	1002159.54720085	1060041.36711785	1110788.41315829	1205137.31803679
9.57957957957958E-4	1001993.06864222	1059874.46452106	1110621.26283884	1204969.85847462
9.58958958958959E-4	1001826.76799116	1059707.73980746	1110454.29036819	1204802.57665414
9.5995995995996E-4	1001660.64487647	1059541.19260594	1110287.49537535	1204635.47220469
9.60960960960961E-4	1001494.69892809	1059374.82254654	1110120.87749049	1204468.5447568
9.61961961961962E-4	1001328.92977713	1059208.62926046	1109954.43634491	1204301.79394212
9.62962962962963E-4	1001163.33705584	1059042.61238004	1109788.17157109	1204135.21939347
9.63963963963964E-4	1000997.92039763	1058876.7715388	1109622.08280265	1203968.82074481
9.64964964964965E-4	1000832.67943702	1058711.10637136	1109456.16967433	1203802.59763124
9.65965965965966E-4	1000667.61380971	1058545.6165135	1109290.43182203	1203636.54968898
9.66966966966967E-4	1000502.7231525	1058380.30160212	1109124.86888276	1203470.67655539
9.67967967967968E-4	1000338.00710333	1058215.16127525	1108959.48049468	1203304.97786895
9.68968968968969E-4	1000173.46530126	1058050.19517205	1108794.26629705	1203139.45326929
9.6996996996997E-4	1000009.09738646	1057885.40293279	1108629.22593025	1202974.1023971
9.70970970970971E-4	999844.903000229	1057720.78419886	1108464.35903579	1202808.92489423
9.71971971971972E-4	999680.881784962	1057556.33861273	1108299.66525627	1202643.9204036
9.72972972972973E-4	999517.033384164	1057392.06581802	1108135.1442354	1202479.08856928
9.73973973973974E-4	999353.357442436	1057227.96545941	1107970.79561799	1202314.42903637
9.74974974974975E-4	999189.853605477	1057064.03718269	1107806.61904993	1202149.94145113
9.75975975975976E-4	999026.521520074	1056900.28063475	1107642.61417822	1201985.62546086
9.76976976976977E-4	998863.360834102	1056736.69546355	1107478.78065093	1201821.48071397
9.77977977977978E-4	998700.371196516	1056573.28131813	1107315.11811722	1201657.50685994
9.78978978978979E-4	998537.55225735	1056410.03784861	1107151.62622733	1201493.70354932
9.7997997997998E-4	998374.903667709	1056246.96470621	1106988.30463256	1201330.07043375
9.80980980980981E-4	998212.425079768	1056084.06154316	1106825.15298528	1201166.6071659
9.81981981981982E-4	998050.116146764	1055921.32801282	1106662.17093893	1201003.31339955
9.82982982982983E-4	997887.976522995	1055758.76376955	1106499.35814801	1200840.18878951
9.83983983983984E-4	997726.005863814	1055596.36846881	1106336.71426805	1200677.23299163
9.84984984984985E-4	997564.203825626	1055434.14176707	1106174.23895567	1200514.44566283
9.85985985985986E-4	997402.570065882	1055272.0833219	1106011.93186851	1200351.82646107
9.86986986986987E-4	997241.104243075	1055110.19279185	1105849.79266525	1200189.37504536
9.87987987987988E-4	997079.806016736	1054948.46983656	1105687.82100563	1200027.09107573
9.88988988988989E-4	996918.675047433	1054786.91411668	1105526.01655039	1199864.97421325
9.8998998998999E-4	996757.710996761	1054625.52529388	1105364.37896134	1199703.02412001
9.90990990990991E-4	996596.913527342	1054464.30303088	1105202.90790127	1199541.24045913
9.91991991991992E-4	996436.282302819	1054303.2469914	1105041.60303403	1199379.62289476
9.92992992992993E-4	996275.816987854	1054142.3568402	1104880.46402446	1199218.17109205
9.93993993993994E-4	996115.51724812	1053981.63224302	1104719.49053842	1199056.88471716
9.94994994994995E-4	995955.382750302	1053821.07286664	1104558.6822428	1198895.76343727
9.95995995995996E-4	995795.413162088	1053660.67837884	1104398.03880545	1198734.80692056
9.96996996996997E-4	995635.608152168	1053500.44844838	1104237.55989527	1198574.01483621
9.97997997997998E-4	995475.967390231	1053340.38274503	1104077.24518213	1198413.38685438
9.98998998998999E-4	995316.490546956	1053180.48093957	1103917.09433688	1198252.92264624
0.001	995157.177294014	1053020.74270374	1103757.10703138	1198092.62188394
