time (s)	Resistance (Ù)	Resistance (Ù)
	Device 1	Device 2
0.1557	16420	11760
0.1558	16420	11770
0.1558	16420	11770
0.1559	16420	11780
0.1559	16420	11780
0.1559	16420	11790
0.156	16420	11800
0.156	16420	11800
0.156	16420	11810
0.1561	16420	11810
0.1561	16420	11820
0.1561	16420	11820
0.1562	16420	11830
0.1562	16420	11830
0.1563	16420	11840
0.1563	16420	11850
0.1563	16420	11850
0.1564	16420	11860
0.1564	16420	11860
0.1564	16420	11870
0.1565	16420	11870
0.1565	16420	11880
0.1565	16420	11890
0.1566	16420	11890
0.1566	16420	11900
0.1566	16420	11900
0.1567	16420	11910
0.1567	16420	11910
0.1567	16420	11920
0.1568	16420	11930
0.1568	16420	11930
0.1568	16420	11940
0.1569	16420	11940
0.1569	16420	11950
0.1569	16420	11960
0.157	16420	11960
0.157	16420	11970
0.157	16420	11970
0.1571	16420	11980
0.1571	16420	11980
0.1571	16420	11990
0.1572	16420	12000
0.1572	16420	12000
0.1572	16420	12010
0.1573	16420	12010
0.1573	16420	12020
0.1573	16420	12030
0.1574	16420	12030
0.1574	16420	12040
0.1574	16420	12040
0.1575	16420	12050
0.1575	16420	12060
0.1575	16420	12060
0.1576	16420	12070
0.1576	16420	12070
0.1576	16420	12080
0.1577	16420	12090
0.1577	16420	12090
0.1577	16420	12100
0.1578	16420	12110
0.1578	16420	12110
0.1578	16420	12120
0.1579	16420	12120
0.1579	16420	12130
0.1579	16420	12140
0.158	16420	12140
0.158	16420	12150
0.158	16420	12150
0.1581	16420	12160
0.1581	16420	12170
0.1581	16420	12170
0.1582	16420	12180
0.1582	16420	12190
0.1582	16420	12190
0.1583	16420	12200
0.1583	16420	12200
0.1583	16420	12210
0.1583	16420	12220
0.1584	16420	12220
0.1584	16420	12230
0.1584	16420	12240
0.1585	16420	12240
0.1585	16420	12250
0.1585	16420	12260
0.1586	16420	12260
0.1586	16420	12270
0.1586	16420	12270
0.1587	16420	12280
0.1587	16420	12290
0.1587	16420	12290
0.1588	16420	12300
0.1588	16420	12310
0.1588	16420	12310
0.1589	16420	12320
0.1589	16420	12330
0.1589	16420	12330
0.1589	16420	12340
0.159	16420	12350
0.159	16420	12350
0.159	16420	12360
0.1591	16420	12370
0.1591	16420	12370
0.1591	16420	12380
0.1592	16420	12390
0.1592	16420	12390
0.1592	16420	12400
0.1593	16420	12410
0.1593	16420	12410
0.1593	16420	12420
0.1594	16420	12430
0.1594	16420	12430
0.1594	16420	12440
0.1594	16420	12450
0.1595	16420	12450
0.1595	16420	12460
0.1595	16420	12470
0.1596	16420	12470
0.1596	16420	12480
0.1596	16420	12490
0.1597	16420	12490
0.1597	16420	12500
0.1597	16420	12510
0.1598	16420	12510
0.1598	16420	12520
0.1598	16420	12530
0.1598	16420	12530
0.1599	16420	12540
0.1599	16420	12550
0.1599	16420	12550
0.16	16420	12560
0.16	16420	12570
0.16	16420	12570
0.1601	16420	12580
0.1601	16420	12590
0.1601	16420	12600
0.1602	16420	12600
0.1602	16420	12610
0.1602	16420	12620
0.1602	16420	12620
0.1603	16420	12630
0.1603	16420	12640
0.1603	16420	12640
0.1604	16420	12650
0.1604	16420	12660
0.1604	16420	12660
0.1605	16420	12670
0.1605	16420	12680
0.1605	16420	12690
0.1606	16420	12690
0.1606	16420	12700
0.1606	16420	12710
0.1606	16420	12710
0.1607	16420	12720
0.1607	16420	12730
0.1607	16420	12740
0.1608	16420	12740
0.1608	16420	12750
0.1608	16420	12760
0.1609	16420	12760
0.1609	16420	12770
0.1609	16420	12780
0.161	16420	12790
0.161	16420	12790
0.161	16420	12800
0.161	16420	12810
0.1611	16420	12810
0.1611	16420	12820
0.1611	16420	12830
0.1612	16420	12840
0.1612	16420	12840
0.1612	16420	12850
0.1613	16420	12860
0.1613	16420	12870
0.1613	16420	12870
0.1614	16420	12880
0.1614	16420	12890
0.1614	16420	12890
0.1615	16420	12900
0.1615	16420	12910
0.1615	16420	12920
0.1615	16420	12920
0.1616	16420	12930
0.1616	16420	12940
0.1616	16420	12950
0.1617	16420	12950
0.1617	16420	12960
0.1617	16420	12970
0.1618	16420	12980
0.1618	16420	12980
0.1618	16420	12990
0.1619	16420	13000
0.1619	16420	13010
0.1619	16420	13010
0.162	16420	13020
0.162	16420	13030
0.162	16420	13040
0.162	16420	13040
0.1621	16420	13050
0.1621	16420	13060
0.1621	16420	13070
0.1622	16420	13070
0.1622	16420	13080
0.1622	16420	13090
0.1623	16420	13100
0.1623	16420	13100
0.1623	16420	13110
0.1624	16420	13120
0.1624	16420	13130
0.1624	16420	13130
0.1625	16420	13140
0.1625	16420	13150
0.1625	16420	13160
0.1626	16420	13170
0.1626	16420	13170
0.1626	16420	13180
0.1626	16420	13190
0.1627	16420	13200
0.1627	16420	13200
0.1627	16420	13210
0.1628	16420	13220
0.1628	16420	13230
0.1628	16420	13230
0.1629	16420	13240
0.1629	16420	13250
0.1629	16420	13260
0.163	16420	13270
0.163	16420	13270
0.163	16420	13280
0.1631	16420	13290
0.1631	16420	13300
0.1631	16420	13310
0.1632	16420	13310
0.1632	16420	13320
0.1632	16420	13330
0.1633	16420	13340
0.1633	16420	13340
0.1633	16420	13350
0.1634	16420	13360
0.1634	16420	13370
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1634	16420	13380
0.1635	16420	13380
0.1635	16420	13390
0.1635	16420	13390
0.1635	16420	13390
0.1635	16420	13400
0.1635	16420	13400
0.1635	16420	13400
0.1635	16420	13410
0.1636	16420	13410
0.1636	16420	13410
0.1636	16420	13420
0.1636	16420	13420
0.1636	16420	13420
0.1636	16410	13430
0.1636	16410	13430
0.1637	16410	13430
0.1637	16410	13440
0.1637	16410	13440
0.1637	16410	13440
0.1637	16410	13450
0.1637	16410	13450
0.1637	16410	13450
0.1637	16410	13460
0.1638	16410	13460
0.1638	16410	13460
0.1638	16410	13470
0.1638	16410	13470
0.1638	16410	13470
0.1638	16410	13470
0.1638	16410	13480
0.1639	16410	13480
0.1639	16410	13480
0.1639	16410	13490
0.1639	16410	13490
0.1639	16410	13490
0.1639	16410	13500
0.1639	16410	13500
0.1639	16410	13500
0.1639	16410	13500
0.164	16410	13510
0.164	16410	13510
0.164	16410	13510
0.164	16410	13520
0.164	16410	13520
0.164	16410	13520
0.164	16410	13520
0.164	16410	13530
0.1641	16410	13530
0.1641	16410	13530
0.1641	16410	13540
0.1641	16410	13540
0.1641	16410	13540
0.1641	16410	13540
0.1641	16410	13550
0.1641	16410	13550
0.1641	16410	13550
0.1642	16410	13550
0.1642	16410	13560
0.1642	16410	13560
0.1642	16410	13560
0.1642	16410	13560
0.1642	16400	13570
0.1642	16400	13570
0.1642	16400	13570
0.1642	16400	13570
0.1642	16400	13580
0.1643	16400	13580
0.1643	16400	13580
0.1643	16400	13590
0.1643	16400	13590
0.1643	16400	13590
0.1643	16400	13590
0.1643	16400	13600
0.1643	16400	13600
0.1643	16400	13600
0.1644	16400	13600
0.1644	16400	13610
0.1644	16400	13610
0.1644	16400	13610
0.1644	16400	13610
0.1644	16400	13610
0.1644	16400	13620
0.1644	16400	13620
0.1644	16390	13620
0.1644	16390	13620
0.1645	16390	13630
0.1645	16390	13630
0.1645	16390	13630
0.1645	16390	13630
0.1645	16390	13640
0.1645	16390	13640
0.1645	16390	13640
0.1645	16390	13640
0.1645	16390	13650
0.1645	16390	13650
0.1646	16390	13650
0.1646	16390	13650
0.1646	16390	13660
0.1646	16390	13660
0.1646	16380	13660
0.1646	16380	13660
0.1646	16380	13660
0.1646	16380	13670
0.1646	16380	13670
0.1646	16380	13670
0.1646	16380	13670
0.1647	16380	13680
0.1647	16380	13680
0.1647	16380	13680
0.1647	16380	13680
0.1647	16380	13690
0.1647	16380	13690
0.1647	16370	13690
0.1647	16370	13690
0.1647	16370	13690
0.1647	16370	13700
0.1648	16370	13700
0.1648	16370	13700
0.1648	16370	13700
0.1648	16370	13710
0.1648	16370	13710
0.1648	16370	13710
0.1648	16370	13710
0.1648	16370	13710
0.1648	16360	13720
0.1648	16360	13720
0.1648	16360	13720
0.1649	16360	13720
0.1649	16360	13730
0.1649	16360	13730
0.1649	16360	13730
0.1649	16360	13730
0.1649	16360	13730
0.1649	16360	13740
0.1649	16350	13740
0.1649	16350	13740
0.1649	16350	13740
0.1649	16350	13750
0.165	16350	13750
0.165	16350	13750
0.165	16350	13750
0.165	16350	13750
0.165	16340	13760
0.165	16340	13760
0.165	16340	13760
0.165	16340	13760
0.165	16340	13770
0.165	16340	13770
0.165	16340	13770
0.1651	16340	13770
0.1651	16330	13770
0.1651	16330	13780
0.1651	16330	13780
0.1651	16330	13780
0.1651	16330	13780
0.1651	16330	13780
0.1651	16330	13790
0.1651	16320	13790
0.1651	16320	13790
0.1651	16320	13790
0.1652	16320	13800
0.1652	16320	13800
0.1652	16320	13800
0.1652	16320	13800
0.1652	16310	13800
0.1652	16310	13810
0.1652	16310	13810
0.1652	16310	13810
0.1652	16310	13810
0.1652	16310	13820
0.1652	16300	13820
0.1653	16300	13820
0.1653	16300	13820
0.1653	16300	13820
0.1653	16300	13830
0.1653	16300	13830
0.1653	16290	13830
0.1653	16290	13830
0.1653	16290	13840
0.1653	16290	13840
0.1653	16290	13840
0.1653	16280	13840
0.1654	16280	13850
0.1654	16280	13850
0.1654	16280	13850
0.1654	16280	13850
0.1654	16270	13850
0.1654	16270	13860
0.1654	16270	13860
0.1654	16270	13860
0.1654	16260	13860
0.1654	16260	13870
0.1655	16260	13870
0.1655	16260	13870
0.1655	16250	13870
0.1655	16250	13880
0.1655	16250	13880
0.1655	16250	13880
0.1655	16240	13880
0.1655	16240	13890
0.1655	16240	13890
0.1655	16240	13890
0.1656	16230	13890
0.1656	16230	13900
0.1656	16230	13900
0.1656	16220	13900
0.1656	16220	13900
0.1656	16220	13910
0.1656	16220	13910
0.1656	16210	13910
0.1656	16210	13910
0.1657	16210	13920
0.1657	16200	13920
0.1657	16200	13920
0.1657	16200	13930
0.1657	16190	13930
0.1657	16190	13930
0.1657	16180	13930
0.1657	16180	13940
0.1658	16170	13940
0.1658	16170	13940
0.1658	16170	13950
0.1658	16160	13950
0.1658	16160	13950
0.1658	16150	13960
0.1659	16140	13960
0.1659	16140	13970
0.1659	16130	13970
0.1659	16120	13980
0.1659	16110	13980
0.166	16100	13990
0.166	16100	13990
0.166	16090	14000
0.166	16080	14000
0.166	16080	14010
0.1661	16070	14010
0.1661	16060	14010
0.1661	16060	14020
0.1661	16050	14020
0.1661	16050	14020
0.1661	16040	14030
0.1661	16040	14030
0.1661	16030	14030
0.1662	16030	14030
0.1662	16020	14040
0.1662	16020	14040
0.1662	16010	14040
0.1662	16010	14040
0.1662	16000	14050
0.1662	16000	14050
0.1662	15990	14050
0.1662	15990	14050
0.1663	15980	14060
0.1663	15980	14060
0.1663	15970	14060
0.1663	15970	14060
0.1663	15960	14070
0.1663	15960	14070
0.1663	15960	14070
0.1663	15950	14070
0.1663	15950	14080
0.1663	15940	14080
0.1664	15940	14080
0.1664	15930	14080
0.1664	15930	14090
0.1664	15920	14090
0.1664	15920	14090
0.1664	15910	14090
0.1664	15910	14090
0.1664	15900	14100
0.1664	15900	14100
0.1664	15890	14100
0.1664	15890	14100
0.1665	15880	14110
0.1665	15880	14110
0.1665	15880	14110
0.1665	15870	14110
0.1665	15870	14110
0.1665	15860	14120
0.1665	15860	14120
0.1665	15850	14120
0.1665	15850	14120
0.1665	15840	14120
0.1665	15840	14130
0.1666	15830	14130
0.1666	15830	14130
0.1666	15820	14130
0.1666	15820	14140
0.1666	15810	14140
0.1666	15810	14140
0.1666	15800	14140
0.1666	15800	14140
0.1666	15790	14150
0.1666	15790	14150
0.1666	15780	14150
0.1667	15780	14150
0.1667	15770	14150
0.1667	15770	14160
0.1667	15770	14160
0.1667	15760	14160
0.1667	15760	14160
0.1667	15750	14160
0.1667	15750	14170
0.1667	15740	14170
0.1667	15740	14170
0.1667	15730	14170
0.1668	15730	14170
0.1668	15720	14180
0.1668	15720	14180
0.1668	15710	14180
0.1668	15710	14180
0.1668	15700	14180
0.1668	15700	14190
0.1668	15690	14190
0.1668	15690	14190
0.1668	15680	14190
0.1668	15680	14190
0.1668	15670	14200
0.1669	15670	14200
0.1669	15660	14200
0.1669	15660	14200
0.1669	15650	14200
0.1669	15650	14210
0.1669	15640	14210
0.1669	15640	14210
0.1669	15630	14210
0.1669	15620	14210
0.1669	15620	14220
0.1669	15610	14220
0.1669	15610	14220
0.167	15600	14220
0.167	15600	14220
0.167	15590	14230
0.167	15590	14230
0.167	15580	14230
0.167	15580	14230
0.167	15570	14230
0.167	15570	14240
0.167	15560	14240
0.167	15560	14240
0.167	15550	14240
0.1671	15550	14240
0.1671	15540	14250
0.1671	15540	14250
0.1671	15530	14250
0.1671	15520	14250
0.1671	15520	14250
0.1671	15510	14260
0.1671	15510	14260
0.1671	15500	14260
0.1671	15500	14260
0.1671	15490	14260
0.1671	15490	14270
0.1672	15480	14270
0.1672	15480	14270
0.1672	15470	14270
0.1672	15460	14270
0.1672	15460	14280
0.1672	15450	14280
0.1672	15450	14280
0.1672	15440	14280
0.1672	15440	14280
0.1672	15430	14290
0.1672	15420	14290
0.1673	15420	14290
0.1673	15410	14290
0.1673	15410	14300
0.1673	15400	14300
0.1673	15400	14300
0.1673	15390	14300
0.1673	15380	14300
0.1673	15380	14310
0.1673	15370	14310
0.1673	15370	14310
0.1673	15360	14310
0.1674	15360	14310
0.1674	15350	14320
0.1674	15340	14320
0.1674	15340	14320
0.1674	15330	14320
0.1674	15330	14320
0.1674	15320	14330
0.1674	15310	14330
0.1674	15310	14330
0.1674	15300	14330
0.1674	15300	14330
0.1675	15290	14340
0.1675	15280	14340
0.1675	15280	14340
0.1675	15270	14340
0.1675	15260	14350
0.1675	15260	14350
0.1675	15250	14350
0.1675	15250	14350
0.1675	15240	14350
0.1675	15230	14360
0.1675	15230	14360
0.1676	15220	14360
0.1676	15220	14360
0.1676	15210	14360
0.1676	15200	14370
0.1676	15200	14370
0.1676	15190	14370
0.1676	15180	14370
0.1676	15180	14380
0.1676	15170	14380
0.1676	15160	14380
0.1677	15160	14380
0.1677	15150	14380
0.1677	15140	14390
0.1677	15140	14390
0.1677	15130	14390
0.1677	15120	14390
0.1677	15120	14400
0.1677	15110	14400
0.1677	15100	14400
0.1677	15100	14400
0.1678	15090	14410
0.1678	15080	14410
0.1678	15080	14410
0.1678	15070	14410
0.1678	15060	14410
0.1678	15060	14420
0.1678	15050	14420
0.1678	15040	14420
0.1678	15040	14420
0.1678	15030	14430
0.1679	15020	14430
0.1679	15020	14430
0.1679	15010	14430
0.1679	15000	14440
0.1679	15000	14440
0.1679	14990	14440
0.1679	14980	14440
0.1679	14970	14440
0.1679	14970	14450
0.1679	14960	14450
0.168	14950	14450
0.168	14950	14450
0.168	14940	14460
0.168	14930	14460
0.168	14920	14460
0.168	14920	14460
0.168	14910	14470
0.168	14900	14470
0.168	14890	14470
0.1681	14890	14470
0.1681	14880	14480
0.1681	14870	14480
0.1681	14860	14480
0.1681	14860	14480
0.1681	14850	14490
0.1681	14840	14490
0.1681	14830	14490
0.1681	14830	14490
0.1682	14820	14500
0.1682	14810	14500
0.1682	14800	14500
0.1682	14800	14500
0.1682	14790	14510
0.1682	14780	14510
0.1682	14770	14510
0.1682	14760	14510
0.1683	14760	14520
0.1683	14750	14520
0.1683	14740	14520
0.1683	14730	14530
0.1683	14730	14530
0.1683	14720	14530
0.1683	14710	14530
0.1683	14700	14540
0.1683	14690	14540
0.1684	14680	14540
0.1684	14680	14540
0.1684	14670	14550
0.1684	14660	14550
0.1684	14650	14550
0.1684	14640	14560
0.1684	14640	14560
0.1684	14630	14560
0.1685	14620	14560
0.1685	14610	14570
0.1685	14600	14570
0.1685	14590	14570
0.1685	14580	14570
0.1685	14580	14580
0.1685	14570	14580
0.1686	14560	14580
0.1686	14550	14590
0.1686	14540	14590
0.1686	14530	14590
0.1686	14520	14600
0.1686	14510	14600
0.1686	14510	14600
0.1686	14500	14600
0.1687	14490	14610
0.1687	14480	14610
0.1687	14470	14610
0.1687	14460	14620
0.1687	14450	14620
0.1687	14440	14620
0.1687	14430	14630
0.1688	14420	14630
0.1688	14420	14630
0.1688	14410	14630
0.1688	14400	14640
0.1688	14390	14640
0.1688	14380	14640
0.1688	14370	14650
0.1689	14360	14650
0.1689	14350	14650
0.1689	14340	14660
0.1689	14330	14660
0.1689	14320	14660
0.1689	14310	14670
0.1689	14300	14670
0.169	14290	14670
0.169	14280	14680
0.169	14270	14680
0.169	14260	14680
0.169	14250	14690
0.169	14240	14690
0.1691	14230	14690
0.1691	14220	14700
0.1691	14210	14700
0.1691	14200	14700
0.1691	14190	14710
0.1691	14180	14710
0.1692	14170	14710
0.1692	14160	14720
0.1692	14150	14720
0.1692	14140	14720
0.1692	14130	14730
0.1692	14120	14730
0.1693	14110	14740
0.1693	14100	14740
0.1693	14090	14740
0.1693	14080	14750
0.1693	14060	14750
0.1693	14050	14750
0.1694	14040	14760
0.1694	14030	14760
0.1694	14020	14770
0.1694	14010	14770
0.1694	14000	14770
0.1694	13990	14780
0.1695	13980	14780
0.1695	13960	14780
0.1695	13950	14790
0.1695	13940	14790
0.1695	13930	14800
0.1696	13920	14800
0.1696	13910	14800
0.1696	13900	14810
0.1696	13880	14810
0.1696	13870	14820
0.1697	13860	14820
0.1697	13850	14820
0.1697	13840	14830
0.1697	13830	14830
0.1697	13810	14840
0.1698	13800	14840
0.1698	13790	14850
0.1698	13780	14850
0.1698	13770	14850
0.1698	13750	14860
0.1699	13740	14860
0.1699	13730	14870
0.1699	13720	14870
0.1699	13700	14880
0.1699	13690	14880
0.17	13680	14890
0.17	13670	14890
0.17	13650	14890
0.17	13640	14900
0.1701	13630	14900
0.1701	13610	14910
0.1701	13600	14910
0.1701	13590	14920
0.1701	13580	14920
0.1702	13560	14930
0.1702	13550	14930
0.1702	13540	14940
0.1702	13520	14940
0.1703	13510	14950
0.1703	13500	14950
0.1703	13480	14960
0.1703	13470	14960
0.1704	13460	14970
0.1704	13440	14970
0.1704	13430	14980
0.1704	13410	14980
0.1705	13400	14990
0.1705	13390	14990
0.1705	13370	15000
0.1705	13360	15000
0.1706	13340	15010
0.1706	13330	15010
0.1706	13320	15020
0.1706	13300	15020
0.1707	13290	15030
0.1707	13270	15030
0.1707	13260	15040
0.1708	13250	15040
0.1708	13230	15050
0.1708	13220	15050
0.1708	13200	15060
0.1709	13190	15070
0.1709	13170	15070
0.1709	13160	15080
0.171	13140	15080
0.171	13130	15090
0.171	13110	15090
0.171	13100	15100
0.1711	13090	15100
0.1711	13070	15110
0.1711	13060	15120
0.1712	13040	15120
0.1712	13030	15130
0.1712	13010	15130
0.1713	13000	15140
0.1713	12980	15150
0.1713	12970	15150
0.1713	12950	15160
0.1714	12940	15160
0.1714	12920	15170
0.1714	12900	15180
0.1715	12890	15180
0.1715	12870	15190
0.1715	12860	15190
0.1716	12840	15200
0.1716	12830	15210
0.1716	12810	15210
0.1717	12800	15220
0.1717	12780	15230
0.1718	12770	15230
0.1718	12750	15240
0.1718	12740	15240
0.1719	12720	15250
0.1719	12700	15260
0.1719	12690	15260
0.172	12670	15270
0.172	12660	15280
0.172	12640	15280
0.1721	12630	15290
0.1721	12610	15300
0.1722	12590	15310
0.1722	12580	15310
0.1722	12560	15320
0.1723	12540	15330
0.1723	12530	15330
0.1724	12510	15340
0.1724	12490	15350
0.1725	12480	15360
0.1725	12460	15360
0.1725	12440	15370
0.1726	12420	15380
0.1726	12410	15390
0.1727	12390	15400
0.1727	12370	15410
0.1728	12350	15420
0.1729	12330	15430
0.1729	12300	15440
0.173	12280	15450
0.173	12260	15460
0.1731	12240	15470
0.1732	12220	15480
0.1732	12200	15490
0.1733	12180	15500
0.1734	12160	15510
0.1734	12150	15510
0.1734	12130	15520
0.1735	12120	15530
0.1735	12110	15530
0.1736	12100	15540
0.1736	12080	15550
0.1737	12070	15550
0.1737	12060	15560
0.1737	12050	15560
0.1738	12040	15570
0.1738	12030	15580
0.1738	12020	15580
0.1739	12010	15590
0.1739	12000	15590
0.1739	11990	15600
0.174	11990	15600
0.174	11980	15610
0.174	11970	15610
0.1741	11960	15610
0.1741	11950	15620
0.1741	11950	15620
0.1742	11940	15630
0.1742	11930	15630
0.1742	11920	15640
0.1742	11920	15640
0.1743	11910	15650
0.1743	11900	15650
0.1743	11900	15650
0.1744	11890	15660
0.1744	11880	15660
0.1744	11880	15670
0.1744	11870	15670
0.1745	11860	15670
0.1745	11860	15680
0.1745	11850	15680
0.1745	11850	15680
0.1746	11840	15690
0.1746	11840	15690
0.1746	11830	15700
0.1747	11820	15700
0.1747	11820	15700
0.1747	11810	15710
0.1747	11810	15710
0.1748	11800	15710
0.1748	11800	15720
0.1748	11790	15720
0.1748	11790	15720
0.1748	11780	15730
0.1749	11780	15730
0.1749	11770	15730
0.1749	11770	15740
0.1749	11770	15740
0.175	11760	15740
